time,Fx,Fy,Fz,Tx,Ty,Tz
1755283892.4078653,0.349,0.26399999999999935,-0.11000000000000032,0.00799999999999998,0.0040000000000000036,-0.008
1755283892.413281,0.3889999999999999,-0.11599999999999966,0.5699999999999998,0.0030000000000000027,-0.013000000000000012,-0.006000000000000002
1755283892.4167457,-0.31100000000000017,0.02400000000000091,0.6499999999999999,-0.013000000000000012,0.013000000000000012,0.009
1755283892.4199772,-0.01100000000000012,-0.7360000000000007,0.48999999999999977,-0.032,0.0040000000000000036,0.009999999999999998
1755283892.422531,0.3889999999999999,0.06400000000000006,0.029999999999999805,-0.010000000000000009,-0.02400000000000002,-0.008
1755283892.42435,0.04899999999999993,0.06400000000000006,-0.8300000000000001,0.00899999999999998,-0.010000000000000009,0.009
1755283892.4257355,0.589,0.32399999999999984,-0.4500000000000002,-0.0030000000000000027,-0.02100000000000002,0.019
1755283892.4269354,0.4889999999999999,-0.016000000000000014,-0.31000000000000005,0.006000000000000005,-0.041999999999999926,0.002999999999999999
1755283892.428117,0.06899999999999995,0.18399999999999928,-0.8100000000000005,0.00899999999999998,-0.009000000000000008,0.006999999999999999
1755283892.4291484,0.3889999999999999,-0.13599999999999923,-0.3899999999999997,0.0030000000000000027,-0.029999999999999916,-0.0010000000000000009
1755283892.4334471,-0.4910000000000001,0.02400000000000091,-0.11000000000000032,-0.0050000000000000044,0.03400000000000003,0.003999999999999998
1755283892.4350095,0.2889999999999999,0.5039999999999996,0.08999999999999986,0.0040000000000000036,0.0,0.011999999999999999
1755283892.4361782,0.06899999999999995,-0.3160000000000007,0.81,0.009999999999999981,-0.0040000000000000036,-0.016000000000000004
1755283892.449549,-0.01100000000000012,-0.395999999999999,0.25,-0.008000000000000007,0.020000000000000018,0.015
1755283892.4523888,-0.45100000000000007,0.06400000000000006,1.0899999999999999,0.015999999999999986,0.016000000000000014,0.004999999999999999
1755283892.454756,0.2489999999999999,0.14400000000000013,0.44999999999999973,0.0040000000000000036,-0.01100000000000001,-0.005000000000000001
1755283892.495865,-0.351,-0.23600000000000065,-0.07000000000000028,-0.010000000000000009,0.019000000000000017,0.002999999999999999
1755283892.5005362,0.569,-0.19599999999999973,0.06999999999999984,0.0010000000000000009,-0.02300000000000002,0.0
1755283892.5048616,-0.11099999999999999,0.0039999999999995595,-0.75,-0.01200000000000001,0.0,-0.008
1755283892.5090458,-0.351,0.06400000000000006,-0.6900000000000004,0.028999999999999998,0.016000000000000014,-0.0030000000000000027
1755283892.5128949,0.6489999999999999,0.4039999999999999,-0.31000000000000005,0.0020000000000000018,-0.020000000000000018,-0.008
1755283892.5181527,-0.7710000000000001,0.5240000000000009,-0.27,0.015999999999999986,0.02100000000000002,-0.017000000000000005
1755283892.5217717,0.06899999999999995,-0.3160000000000007,0.6299999999999999,-0.02300000000000002,0.008000000000000007,-0.005000000000000001
1755283892.525194,-0.631,-0.07600000000000051,0.33000000000000007,0.0020000000000000018,0.017000000000000015,0.004999999999999999
1755283892.5284357,0.16899999999999982,-0.15600000000000058,0.10999999999999988,-0.006000000000000005,0.01100000000000001,-0.004
1755283892.5313935,0.22899999999999987,0.2840000000000007,-0.6100000000000003,-0.0030000000000000027,-0.04499999999999993,-0.015000000000000003
1755283892.5339022,-0.3310000000000002,-0.13599999999999923,0.3700000000000001,0.012999999999999984,0.0020000000000000018,0.012999999999999998
1755283892.5362334,-0.01100000000000012,0.7040000000000006,-0.7300000000000004,0.006000000000000005,-0.008000000000000007,0.003999999999999998
1755283892.5380013,0.4089999999999999,-0.2159999999999993,-0.20999999999999996,0.0069999999999999785,-0.020000000000000018,0.003999999999999998
1755283892.5393548,-0.43100000000000005,-0.15600000000000058,-0.5099999999999998,-0.006000000000000005,0.0020000000000000018,-0.008
1755283892.540484,0.9889999999999999,-0.05599999999999916,-0.5099999999999998,-0.018000000000000016,-0.041999999999999926,0.024999999999999998
1755283892.5415342,-0.15100000000000002,-0.11599999999999966,0.08999999999999986,0.0030000000000000027,0.006000000000000005,-0.018
1755283892.542485,0.04899999999999993,-0.15600000000000058,-0.29000000000000004,-0.018000000000000016,0.0040000000000000036,-0.007000000000000003
1755283892.5433505,0.2689999999999999,-0.09600000000000009,1.1099999999999999,0.0010000000000000009,-0.0020000000000000018,-0.0020000000000000018
1755283892.544111,-0.7110000000000001,-0.35599999999999987,0.4299999999999997,-0.015000000000000013,0.039000000000000035,-0.008
1755283892.5586445,-0.371,-0.15600000000000058,0.1299999999999999,-0.008000000000000007,0.0040000000000000036,-0.021
1755283892.5617704,0.06899999999999995,0.08399999999999963,-0.3500000000000001,0.024999999999999994,-0.028999999999999915,0.011999999999999999
1755283892.5644069,-0.051000000000000156,-0.516,-0.3899999999999997,0.0069999999999999785,0.01200000000000001,0.003999999999999998
1755283892.57467,-0.11099999999999999,-0.7159999999999993,-0.22999999999999998,-0.015000000000000013,0.0040000000000000036,-0.0010000000000000009
1755283892.5776606,0.2689999999999999,0.08399999999999963,0.29000000000000004,0.0,-0.0040000000000000036,-0.016000000000000004
1755283892.5804799,0.6489999999999999,-0.35599999999999987,0.16999999999999993,0.0,0.006000000000000005,0.005999999999999998
1755283892.6207514,0.9489999999999998,-0.516,-0.3899999999999997,-0.03,-0.04399999999999993,0.009
1755283892.6251893,-0.371,-0.2959999999999994,-0.33000000000000007,-0.013000000000000012,-0.010000000000000009,-0.006000000000000002
1755283892.62895,-0.5110000000000001,-0.395999999999999,0.71,-0.025000000000000022,0.02200000000000002,-0.0020000000000000018
1755283892.6323738,-0.19100000000000006,0.20400000000000063,0.27,-0.01200000000000001,-0.01200000000000001,-0.004
1755283892.6355696,-0.2510000000000001,-0.05599999999999916,0.3700000000000001,-0.016000000000000014,0.018000000000000016,0.019
1755283892.638456,0.129,0.26399999999999935,-0.33000000000000007,0.016999999999999987,0.0010000000000000009,-0.004
1755283892.6412315,0.829,-0.13599999999999923,-0.1499999999999999,0.011999999999999983,-0.030999999999999917,-0.004
1755283892.6432023,0.8889999999999999,0.6839999999999993,-0.41000000000000014,0.025999999999999995,-0.019000000000000017,-0.0030000000000000027
1755283892.644421,-0.19100000000000006,0.02400000000000091,-0.4299999999999997,0.025999999999999995,0.0,-0.016000000000000004
1755283892.651659,0.589,0.02400000000000091,-0.27,-0.0030000000000000027,-0.008000000000000007,0.016999999999999998
1755283892.655822,-0.371,-0.2959999999999994,0.4099999999999997,-0.007000000000000006,0.039000000000000035,-0.008
1755283892.658442,-0.9110000000000003,0.3439999999999994,0.25,-0.010000000000000009,0.008000000000000007,-0.010000000000000002
1755283892.6602037,0.2689999999999999,-0.37599999999999945,0.44999999999999973,-0.017000000000000015,0.0,0.003999999999999998
1755283892.66158,0.5289999999999999,0.02400000000000091,0.009999999999999787,-0.008000000000000007,-0.016000000000000014,0.0
1755283892.6630828,0.3689999999999999,-0.13599999999999923,-0.27,-0.0050000000000000044,0.0,-0.009000000000000001
1755283892.6640117,0.2489999999999999,0.36400000000000077,-0.11000000000000032,0.0040000000000000036,0.0010000000000000009,0.003999999999999998
1755283892.6673856,0.30899999999999994,-0.11599999999999966,-0.16999999999999993,-0.010000000000000009,-0.013000000000000012,0.015
1755283892.6681406,0.349,-0.15600000000000058,-0.5300000000000002,0.0069999999999999785,-0.02300000000000002,0.012999999999999998
1755283892.6688647,0.008999999999999897,0.30400000000000027,-0.0900000000000003,0.00899999999999998,-0.0030000000000000027,0.007999999999999998
1755283892.6834898,0.08899999999999997,0.484,-0.07000000000000028,0.011999999999999983,0.0050000000000000044,-0.0020000000000000018
1755283892.6848974,-1.671,0.02400000000000091,0.31000000000000005,-0.010000000000000009,0.05300000000000005,-0.023000000000000003
1755283892.6857376,-0.131,-0.5559999999999992,0.04999999999999982,-0.0030000000000000027,-0.03399999999999992,0.0
1755283892.6994722,-0.09099999999999997,-0.8360000000000003,-0.1299999999999999,-0.017000000000000015,0.0010000000000000009,0.011
1755283892.7010036,-0.29100000000000015,0.06400000000000006,-0.25,-0.020000000000000018,0.02200000000000002,-0.004
1755283892.7023876,0.6089999999999999,0.38400000000000034,0.16999999999999993,0.0,-0.02300000000000002,-0.009000000000000001
1755283892.7459066,-0.41100000000000003,0.5039999999999996,-0.6699999999999999,0.00899999999999998,0.006000000000000005,-0.004
1755283892.7504911,0.5089999999999999,-0.19599999999999973,-0.5499999999999998,0.0030000000000000027,0.006000000000000005,-0.005000000000000001
1755283892.75463,0.589,0.44400000000000084,0.18999999999999995,0.006000000000000005,-0.020000000000000018,0.0009999999999999974
1755283892.7587304,-0.11099999999999999,0.8239999999999998,0.20999999999999996,0.025999999999999995,0.006000000000000005,-0.015000000000000003
1755283892.7628882,0.129,0.30400000000000027,0.22999999999999998,-0.015000000000000013,-0.009000000000000008,0.011
1755283892.7664964,-0.27100000000000013,-0.2159999999999993,-0.5899999999999999,-0.014000000000000012,0.006000000000000005,0.005999999999999998
1755283892.7700024,0.42899999999999994,-0.2759999999999998,-0.4500000000000002,-0.013000000000000012,-0.0050000000000000044,-0.006000000000000002
1755283892.773659,0.2689999999999999,-0.395999999999999,-0.010000000000000231,-0.026999999999999996,-0.013000000000000012,-0.0030000000000000027
1755283892.776175,-0.391,0.12400000000000055,0.3700000000000001,-0.013000000000000012,0.03300000000000003,-0.0030000000000000027
1755283892.7781978,0.04899999999999993,0.5240000000000009,0.10999999999999988,-0.008000000000000007,-0.0030000000000000027,-0.007000000000000003
1755283892.7800982,-0.2310000000000001,-0.07600000000000051,-0.3899999999999997,0.006000000000000005,-0.007000000000000006,-0.0030000000000000027
1755283892.7815094,0.08899999999999997,0.14400000000000013,-0.8700000000000001,0.006000000000000005,-0.017000000000000015,0.009
1755283892.7826731,0.7489999999999999,0.9239999999999995,-0.11000000000000032,0.02099999999999999,-0.017000000000000015,0.0019999999999999983
1755283892.7837484,0.028999999999999915,0.0039999999999995595,-0.8500000000000005,0.0030000000000000027,-0.028000000000000025,0.003999999999999998
1755283892.7847145,0.44899999999999995,0.2840000000000007,-0.29000000000000004,0.00799999999999998,0.0010000000000000009,0.007999999999999998
1755283892.7855554,-0.351,-0.2560000000000002,-0.010000000000000231,-0.009000000000000008,-0.02200000000000002,-0.028
1755283892.7924926,-0.03100000000000014,-1.0559999999999992,0.009999999999999787,-0.018000000000000016,0.0040000000000000036,0.004999999999999999
1755283892.7939734,0.569,-0.4759999999999991,-0.20999999999999996,-0.008000000000000007,-0.0020000000000000018,0.011999999999999999
1755283892.795279,-0.5510000000000002,0.5839999999999996,0.04999999999999982,-0.014000000000000012,0.0020000000000000018,0.0009999999999999974
1755283892.8087506,0.06899999999999995,-0.2159999999999993,1.0699999999999998,-0.006000000000000005,0.025000000000000022,-0.005000000000000001
1755283892.812361,0.589,-0.37599999999999945,0.06999999999999984,-0.02100000000000002,-0.008000000000000007,0.0019999999999999983
1755283892.8166406,0.129,0.5440000000000005,-0.71,0.028999999999999998,-0.025000000000000022,-0.009000000000000001
1755283892.8247588,-0.31100000000000017,-0.016000000000000014,0.10999999999999988,0.013999999999999985,0.030000000000000027,-0.013000000000000001
1755283892.82818,0.589,-0.05599999999999916,-0.9699999999999998,0.006000000000000005,-0.041999999999999926,0.006999999999999999
1755283892.830924,0.8889999999999999,0.2840000000000007,-0.4900000000000002,0.01999999999999999,-0.038999999999999924,0.0009999999999999974
1755283892.8709197,-0.21100000000000008,0.04400000000000048,0.29000000000000004,-0.0040000000000000036,0.020000000000000018,0.002999999999999999
1755283892.875491,-0.611,-0.03599999999999959,0.81,0.017999999999999988,0.0030000000000000027,-0.016000000000000004
1755283892.8795872,0.30899999999999994,0.20400000000000063,0.18999999999999995,-0.016000000000000014,0.0,0.0
1755283892.8838456,-0.3310000000000002,-0.09600000000000009,0.3500000000000001,-0.013000000000000012,0.019000000000000017,-0.008
1755283892.8881602,-0.19100000000000006,-0.05599999999999916,0.1499999999999999,-0.025000000000000022,0.029000000000000026,-0.004
1755283892.891926,0.5089999999999999,0.20400000000000063,0.10999999999999988,0.010999999999999982,0.0,0.0019999999999999983
1755283892.89562,-0.131,0.5039999999999996,-0.1299999999999999,0.03,-0.0050000000000000044,0.005999999999999998
1755283892.89847,0.30899999999999994,-0.09600000000000009,-0.5099999999999998,0.01899999999999999,-0.018000000000000016,-0.004
1755283892.9010215,-0.01100000000000012,0.5240000000000009,-0.18999999999999995,0.021999999999999992,-0.020000000000000018,0.0009999999999999974
1755283892.9032013,0.008999999999999897,-0.395999999999999,0.33000000000000007,-0.01100000000000001,-0.018000000000000016,0.0019999999999999983
1755283892.9049735,-0.11099999999999999,0.4640000000000004,-0.71,0.01899999999999999,0.02100000000000002,-0.013000000000000001
1755283892.9065857,-0.371,-0.49600000000000044,-0.33000000000000007,-0.025999999999999995,-0.016000000000000014,0.006999999999999999
1755283892.9079802,-0.01100000000000012,-0.3160000000000007,0.1499999999999999,-0.01200000000000001,-0.01200000000000001,0.0019999999999999983
1755283892.9092128,-0.5510000000000002,-0.09600000000000009,0.3899999999999997,-0.017000000000000015,0.030000000000000027,0.007999999999999998
1755283892.9103491,0.6289999999999999,-0.37599999999999945,-0.8100000000000005,0.0020000000000000018,-0.04399999999999993,-0.008
1755283892.9114234,0.349,-0.41600000000000037,-0.7700000000000005,-0.0030000000000000027,-0.01200000000000001,-0.008
1755283892.9175894,-0.5310000000000001,0.02400000000000091,-0.07000000000000028,-0.01200000000000001,0.018000000000000016,0.009999999999999998
1755283892.9193752,-0.3310000000000002,-0.23600000000000065,0.31000000000000005,-0.010000000000000009,0.009000000000000008,0.004999999999999999
1755283892.9208324,-0.07100000000000017,0.14400000000000013,-0.6699999999999999,0.00799999999999998,0.0,0.009999999999999998
1755283892.9337058,-0.07100000000000017,0.1639999999999997,0.29000000000000004,0.017999999999999988,0.006000000000000005,0.003999999999999998
1755283892.936478,0.008999999999999897,-0.2159999999999993,-0.9500000000000002,-0.014000000000000012,-0.013000000000000012,0.004999999999999999
1755283892.9387443,0.08899999999999997,-0.07600000000000051,0.29000000000000004,-0.010000000000000009,0.020000000000000018,0.009999999999999998
1755283892.9495273,0.08899999999999997,-0.11599999999999966,0.27,-0.013000000000000012,-0.01100000000000001,0.0009999999999999974
1755283892.9502342,-0.03100000000000014,0.20400000000000063,0.22999999999999998,-0.018000000000000016,-0.020000000000000018,0.006999999999999999
1755283892.9508321,-0.07100000000000017,0.5839999999999996,0.6099999999999999,0.0040000000000000036,0.031000000000000028,-0.007000000000000003
1755283892.9959,-0.17100000000000004,0.20400000000000063,-0.3899999999999997,-0.01200000000000001,-0.014000000000000012,0.009999999999999998
1755283893.0002391,-0.5110000000000001,0.484,0.44999999999999973,0.006000000000000005,0.03300000000000003,-0.02
1755283893.0039604,0.44899999999999995,0.26399999999999935,-0.27,0.013999999999999985,-0.013000000000000012,0.015
1755283893.0077863,-0.17100000000000004,0.24399999999999977,-0.010000000000000231,0.0,0.006000000000000005,0.003999999999999998
1755283893.0113945,-0.4710000000000001,0.08399999999999963,-0.11000000000000032,-0.0030000000000000027,0.015000000000000013,0.011999999999999999
1755283893.0149133,-0.01100000000000012,0.30400000000000027,-0.25,0.021999999999999992,-0.0040000000000000036,-0.004
1755283893.018149,0.14900000000000002,0.24399999999999977,-0.25,0.00799999999999998,-0.026000000000000023,0.011999999999999999
1755283893.0221446,-0.051000000000000156,0.12400000000000055,0.25,-0.009000000000000008,0.0030000000000000027,0.005999999999999998
1755283893.025059,-0.03100000000000014,-0.43599999999999994,0.5899999999999999,-0.014000000000000012,0.0010000000000000009,-0.005000000000000001
1755283893.0286174,-0.07100000000000017,0.2840000000000007,0.25,-0.01100000000000001,0.01100000000000001,-0.007000000000000003
1755283893.0294995,-0.371,-0.7159999999999993,-0.3899999999999997,-0.009000000000000008,-0.0030000000000000027,0.009
1755283893.0319035,-0.03100000000000014,-0.016000000000000014,-0.0900000000000003,-0.01100000000000001,0.0040000000000000036,0.009
1755283893.0346646,0.5089999999999999,0.0039999999999995595,-0.6900000000000004,0.009999999999999981,-0.006000000000000005,0.004999999999999999
1755283893.0369952,0.589,-0.03599999999999959,-0.7300000000000004,0.0069999999999999785,-0.02100000000000002,0.006999999999999999
1755283893.0391154,0.10899999999999999,0.26399999999999935,-0.1499999999999999,-0.01200000000000001,0.01100000000000001,-0.010000000000000002
1755283893.0411966,-0.11099999999999999,0.36400000000000077,0.029999999999999805,0.011999999999999983,0.008000000000000007,-0.0010000000000000009
1755283893.0435462,0.06899999999999995,-0.19599999999999973,-0.11000000000000032,-0.008000000000000007,-0.02200000000000002,0.0019999999999999983
1755283893.045487,-0.2310000000000001,-0.3160000000000007,1.0299999999999998,-0.008000000000000007,0.029000000000000026,-0.007000000000000003
1755283893.047315,-0.651,-0.17600000000000016,-0.27,-0.014000000000000012,0.013000000000000012,0.0019999999999999983
1755283893.0596523,-0.09099999999999997,0.2240000000000002,0.71,-0.02100000000000002,0.006000000000000005,-0.015000000000000003
1755283893.0621514,-0.19100000000000006,0.484,-0.6299999999999999,-0.007000000000000006,0.013000000000000012,-0.009000000000000001
