time_sec,x,y,z,roll,pitch,yaw
1755467485.6939611,0.12008108579420634,-0.06130058675235439,-1.589219208901303,0.25705764043654994,0.018951684121716002,0.039579536772198116
1755467485.7273574,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467485.7607543,0.12040916376248088,-0.061546160840411125,-1.6248186753005853,-0.02720190455465429,-0.20574242140147306,0.058702703078796784
1755467485.794152,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467485.827551,0.1320843205749017,-0.06709325078654052,-1.7882912165915907,-0.31925270218209334,0.005111617347155078,0.022642767412532603
1755467485.8609502,0.12046001423380354,-0.058859111555855256,-1.6026585320380464,-0.44613262873360815,-0.02109534545031995,0.06044331878303166
1755467485.8943503,0.12248441451501713,-0.06314253133530054,-1.6578808455945289,-0.25538114409047186,0.019461528277117085,0.03471701092855976
1755467485.9277515,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467485.9611533,0.12105048290010116,-0.06285014623610878,-1.6397297902653107,-0.27427887192886113,-0.020821864572358288,0.029011615400208142
1755467485.994556,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467486.0279596,0.12170364270931924,-0.06155798837680012,-1.6465500603601602,-0.17362668599366662,-0.1468552649647708,0.06300711806222475
1755467486.0613637,0.12135360715853424,-0.06159871115916746,-1.6356939217408226,-0.17153209111410755,-0.14514777880882304,0.05529326338154941
1755467486.0947688,0.12041105893027938,-0.06076292422455656,-1.6249634660390169,-0.16904410598292152,-0.20379150628851067,0.0648507834797914
1755467486.1281748,0.12187072052659559,-0.06177570457178599,-1.6391416290945748,-0.14564975802418226,-0.03942727506706756,0.051436396289083176
1755467486.1615815,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467486.194989,0.12183909379601646,-0.061888761595815356,-1.641805676694846,-0.13779958461624253,0.04630536639634906,0.019198592512603148
1755467486.2283974,0.12105048290010116,-0.06285014623610878,-1.6397297902653107,-0.27427887192886113,-0.020821864572358288,0.029011615400208142
1755467486.2618067,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467486.2952166,0.12231713029944276,-0.06282414745313299,-1.6507349185279057,-0.27556933651148946,-0.01919757798031476,0.03612783851764387
1755467486.3286273,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467486.362038,0.1213418479287972,-0.06232437116720183,-1.6279201188334036,0.06423448358394887,-0.10683417483771776,0.04665626395460502
1755467486.3953948,0.12052741574007486,-0.061193448576823906,-1.6329590035529742,-0.116774374804225,-0.21876225588574436,0.06624574070001704
1755467486.428752,0.12102689714493871,-0.06193171816209913,-1.6393120491607953,-0.2742313504758455,-0.017913672487907466,0.02847083859451472
1755467486.462109,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467486.4954662,0.12074390794481972,-0.063874102654638,-1.6421395005435102,0.10765450974214306,-0.23747726086246113,0.038721944126769006
1755467486.5288231,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467486.5621805,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467486.5955377,0.12351179874387316,-0.06378558260015077,-1.6600762466708596,-0.21120722151872387,-0.00259517329492711,0.042916666298288296
1755467486.6288946,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467486.6622517,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467486.6956089,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467486.7289658,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467486.762323,0.12052741574007486,-0.061193448576823906,-1.6329590035529742,-0.116774374804225,-0.21876225588574436,0.06624574070001704
1755467486.7956803,0.12208842688937353,-0.06336949106413933,-1.6512214160162266,-0.2406704261786669,0.05758225706129128,0.026253627955321317
1755467486.8290372,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467486.8623943,0.12239124765762821,-0.06311029220046013,-1.6417740188104608,-0.19226326831219154,0.09441709331079655,0.024676484951805952
1755467486.8957512,0.11989637535490986,-0.06147451678761269,-1.6253479317410435,-0.06721806238906293,-0.24885875098233315,0.06049640381156246
1755467486.9291084,0.1320843205749017,-0.06709325078654052,-1.7882912165915907,-0.31925270218209334,0.005111617347155078,0.022642767412532603
1755467486.9624655,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467486.9958224,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467487.0291796,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467487.0625367,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467487.0958939,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.1292508,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.162608,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.1959648,0.12105048290010116,-0.06285014623610878,-1.6397297902653107,-0.27427887192886113,-0.020821864572358288,0.029011615400208142
1755467487.229322,0.1320843205749017,-0.06709325078654052,-1.7882912165915907,-0.31925270218209334,0.005111617347155078,0.022642767412532603
1755467487.2626789,0.12224289331667625,-0.06290704845962317,-1.649103897788839,-0.2096091852587506,-0.0035638231978972227,0.03569078915943493
1755467487.2960362,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467487.3293931,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.3627503,0.12208842688937353,-0.06336949106413933,-1.6512214160162266,-0.2406704261786669,0.05758225706129128,0.026253627955321317
1755467487.396107,0.12041105893027938,-0.06076292422455656,-1.6249634660390169,-0.16904410598292152,-0.20379150628851067,0.0648507834797914
1755467487.4294636,0.1207389753656073,-0.06070720769388875,-1.635471819583513,-0.1724000928299647,-0.20561095734569423,0.07271996099282876
1755467487.4628203,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467487.496177,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.5295336,0.12231713029944276,-0.06282414745313299,-1.6507349185279057,-0.27556933651148946,-0.01919757798031476,0.03612783851764387
1755467487.5628903,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.596247,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467487.629604,0.13171684588127797,-0.067719509827517,-1.7773106852067764,-0.28453181519314724,-0.0182433137334168,0.02350612378783539
1755467487.6629608,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.6963174,0.12231713029944276,-0.06282414745313299,-1.6507349185279057,-0.27556933651148946,-0.01919757798031476,0.03612783851764387
1755467487.729674,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.7630308,0.13220425847529116,-0.06675534530819076,-1.7905485837733428,-0.284701217947222,-0.01686559409636624,0.03143831437414485
1755467487.7963874,0.1208523168653878,-0.060118932224759294,-1.6234841422979918,-0.22193425734530753,-0.16247677805731228,0.041355984880736996
1755467487.829744,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467487.8631008,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467487.8964574,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467487.929814,0.13179168251517764,-0.06742849133439308,-1.783340062703673,-0.3011105424355497,0.03625295966930318,0.013984443380807557
1755467487.963171,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467487.9965277,0.11904480451790131,-0.05990760609692409,-1.6073484471465707,-0.23450607101495397,0.13239007800856856,-0.005784441840409243
1755467488.0298843,0.11997429973206271,-0.06341536567866203,-1.6082460403891106,0.2872318014524655,-0.06800551376003877,0.023561069888879967
1755467488.063241,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.0965977,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.1299543,0.12248441451501713,-0.06314253133530054,-1.6578808455945289,-0.25538114409047186,0.019461528277117085,0.03471701092855976
1755467488.163311,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.1966677,0.1193625468648333,-0.061549026341123886,-1.6252225482742582,-0.03679188138529568,-0.28449422373839006,0.06287778128232838
1755467488.2300243,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.263381,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.296738,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467488.3300943,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.363451,0.13220425847529116,-0.06675534530819076,-1.7905485837733428,-0.284701217947222,-0.01686559409636624,0.03143831437414485
1755467488.3968077,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.430164,0.12268859724170614,-0.06354692914069811,-1.6620125510958261,-0.1513399846582793,-0.02734720790925798,0.05090698198248286
1755467488.4635205,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.496877,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.5302334,0.12135360715853424,-0.06159871115916746,-1.6356939217408226,-0.17153209111410755,-0.14514777880882304,0.05529326338154941
1755467488.5635898,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.5969462,0.1320843205749017,-0.06709325078654052,-1.7882912165915907,-0.31925270218209334,0.005111617347155078,0.022642767412532603
1755467488.6303027,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467488.663659,0.12231713029944276,-0.06282414745313299,-1.6507349185279057,-0.27556933651148946,-0.01919757798031476,0.03612783851764387
1755467488.6970155,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.730372,0.12285312608262748,-0.06464216128641949,-1.6491405532436745,0.126098948977145,-0.14136887079583677,0.04150743824469884
1755467488.7637286,0.12176385958713196,-0.06223706133087966,-1.6471778619517514,-0.08817909128721571,-0.14549482281464232,0.05591998619203965
1755467488.797085,0.1222360896045034,-0.06380658604850252,-1.6489731955219262,-0.21076164119953936,-0.0023448530957179167,0.035441955433331174
1755467488.8304412,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467488.8637977,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.897154,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.9305103,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467488.9638667,0.12218821243709004,-0.06308406381159631,-1.6528168222771775,-0.19367589550165024,0.04762623413930622,0.03397862024086509
1755467488.9972231,0.12041105893027938,-0.06076292422455656,-1.6249634660390169,-0.16904410598292152,-0.20379150628851067,0.0648507834797914
1755467489.0305793,0.12052741574007486,-0.061193448576823906,-1.6329590035529742,-0.116774374804225,-0.21876225588574436,0.06624574070001704
1755467489.0639358,0.11647886904286715,-0.06314005380940906,-1.5852008182703665,0.37618131279647427,-0.09014282373927704,0.04471525477957565
1755467489.097292,0.12105048290010116,-0.06285014623610878,-1.6397297902653107,-0.27427887192886113,-0.020821864572358288,0.029011615400208142
1755467489.1306484,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467489.1640046,0.11936558954161373,-0.06017716296177687,-1.618835738660898,-0.13821145307118204,-0.2653321261826719,0.075490732568346
1755467489.197361,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467489.2307172,0.11936558954161373,-0.06017716296177687,-1.618835738660898,-0.13821145307118204,-0.2653321261826719,0.075490732568346
1755467489.2640734,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467489.29743,0.12024429323675893,-0.06142690799420592,-1.6360978473187855,-0.07156577589585986,-0.24952660106766855,0.06835799143468926
1755467489.3307862,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467489.3641424,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467489.3975015,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467489.4308603,0.12118563116597322,-0.06277960380420117,-1.6266929121051463,-0.2763228988133083,0.06432705985141932,0.018744005939179808
1755467489.4642196,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467489.4975784,0.12231713029944276,-0.06282414745313299,-1.6507349185279057,-0.27556933651148946,-0.01919757798031476,0.03612783851764387
1755467489.5309374,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467489.5642967,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467489.5976555,0.12189243681419473,-0.06348675050272405,-1.6408788200509719,0.1559736627120245,-0.09729253780920559,0.03920065751027077
1755467489.6310146,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467489.6643739,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467489.697733,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467489.731092,0.12102689714493871,-0.06193171816209913,-1.6393120491607953,-0.2742313504758455,-0.017913672487907466,0.02847083859451472
1755467489.7644513,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467489.7978103,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467489.8311694,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467489.8645287,0.12113877492595161,-0.06093706009459824,-1.6333489531223586,-0.2267424546677806,-0.15918967114869495,0.06297002112034003
1755467489.8978877,0.12231713029944276,-0.06282414745313299,-1.6507349185279057,-0.27556933651148946,-0.01919757798031476,0.03612783851764387
1755467489.9312468,0.12248441451501713,-0.06314253133530054,-1.6578808455945289,-0.25538114409047186,0.019461528277117085,0.03471701092855976
1755467489.964606,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467489.9979653,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.0313244,0.11702614701894896,-0.06338305145655346,-1.6052279821654019,0.3262600404292653,-0.11056449237628037,0.05288899712157246
1755467490.0646837,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467490.098043,0.1223523054183407,-0.06250568474566758,-1.6520617765974224,-0.23890728513055837,-0.04644066943930189,0.04443929922461072
1755467490.131402,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.1647615,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467490.1981206,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.23148,0.13176377804062414,-0.06724528550271716,-1.7789336797252586,-0.3106078556366929,-0.04914548577374665,0.0322514595900955
1755467490.2648394,0.11629826509370056,-0.06020597759352688,-1.5900115043325036,-0.2275977963638999,-0.2831438897822313,0.08279981876567194
1755467490.2981985,0.12052741574007486,-0.061193448576823906,-1.6329590035529742,-0.116774374804225,-0.21876225588574436,0.06624574070001704
1755467490.3315578,0.12052741574007486,-0.061193448576823906,-1.6329590035529742,-0.116774374804225,-0.21876225588574436,0.06624574070001704
1755467490.3649173,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.3982737,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.4316304,0.1208629646652192,-0.06113985901559589,-1.6435992347009978,-0.12001208064693779,-0.21982116971499502,0.07406250979891926
1755467490.464987,0.11936558954161373,-0.06017716296177687,-1.618835738660898,-0.13821145307118204,-0.2653321261826719,0.075490732568346
1755467490.4983435,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467490.5317001,0.1208629646652192,-0.06113985901559589,-1.6435992347009978,-0.12001208064693779,-0.21982116971499502,0.07406250979891926
1755467490.5650568,0.1209479425302289,-0.059830818459875146,-1.6149645096364234,-0.4111005380299893,-0.023977594616624343,0.05491355582425577
1755467490.5984132,0.13161400613801894,-0.06708823920190861,-1.77534007120341,-0.3179552950018695,0.0017380180313870135,0.015200135382729168
1755467490.6317701,0.1320843205749017,-0.06709325078654052,-1.7882912165915907,-0.31925270218209334,0.005111617347155078,0.022642767412532603
1755467490.6651266,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.6984832,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.7318397,0.12052741574007486,-0.061193448576823906,-1.6329590035529742,-0.116774374804225,-0.21876225588574436,0.06624574070001704
1755467490.7651963,0.12299112193142807,-0.061751872815518145,-1.6508786860614906,-0.1499548657431286,0.05617106327417892,0.010523123720696487
1755467490.7985528,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.8319094,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.8652658,0.11936558954161373,-0.06017716296177687,-1.618835738660898,-0.13821145307118204,-0.2653321261826719,0.075490732568346
1755467490.8986223,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.931979,0.12052741574007486,-0.061193448576823906,-1.6329590035529742,-0.116774374804225,-0.21876225588574436,0.06624574070001704
1755467490.9653354,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467490.9986918,0.12212701484959287,-0.06317403926712654,-1.6469463932431543,-0.25421143073039704,0.016349747349081584,0.02770148977725749
1755467491.0320482,0.11997429973206271,-0.06341536567866203,-1.6082460403891106,0.2872318014524655,-0.06800551376003877,0.023561069888879967
1755467491.0654051,0.13175197620909285,-0.06666775438023227,-1.7781087665292195,-0.33916021407739505,-0.026687640276906063,0.02382821319203848
1755467491.0987616,0.12248441451501713,-0.06314253133530054,-1.6578808455945289,-0.25538114409047186,0.019461528277117085,0.03471701092855976
1755467491.132118,0.13176377804062414,-0.06724528550271716,-1.7789336797252586,-0.3106078556366929,-0.04914548577374665,0.0322514595900955
1755467491.1654744,0.12105048290010116,-0.06285014623610878,-1.6397297902653107,-0.27427887192886113,-0.020821864572358288,0.029011615400208142
