time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,meas_Tz
1756159433.526246,0.0,-7.0,0.0,0.0,0.0,0.0,1.1130026501554473,-7.0835902418383085,-1.2523606706268573,2.0459986079933516,1.079093201957088,-1.6935195798617146
1756159433.5869014,0.0,-7.0,0.0,0.0,0.0,0.0,1.1443719619179797,-7.238058169942201,-1.2823848013722885,2.1340362859536195,1.1013971618564127,-1.725859760845951
1756159433.6474612,0.0,-7.0,0.0,0.0,0.0,0.0,1.2015511034057587,-7.025345140401642,-1.2602886635948456,2.031020113445798,1.1149863776223834,-1.6218037915278645
1756159433.7054358,0.0,-7.0,0.0,0.0,0.0,0.0,1.0974632862972165,-6.662889907725094,-1.3883069221381257,1.9630654110202277,1.117956885049851,-1.5643447495710792
1756159433.7563312,0.0,-7.0,0.0,0.0,0.0,0.0,1.08575872157661,-6.547975474388606,-1.436918975945839,1.9414185824446912,1.1345432547368508,-1.537792983070764
1756159433.8162663,0.0,-7.0,0.0,0.0,0.0,0.0,1.0471047139269882,-7.039091682295884,-1.2606827026568928,2.0513676717814815,1.0572536956592073,-1.723093507189348
1756159433.8663402,0.0,-7.0,0.0,0.0,0.0,0.0,1.2374304410603687,-7.3281387610955715,-1.2079728847428621,2.1251374125041043,1.1135140144134446,-1.7288240527912613
1756159433.9254608,0.0,-7.0,0.0,0.0,0.0,0.0,1.1571713526420135,-7.665168702967374,-1.3687236061555974,2.3457030739516136,1.1435477201603321,-1.8973175450926714
1756159433.9758234,0.0,-7.0,0.0,0.0,0.0,0.0,1.1489576325738218,-7.041800031694412,-1.3369426425349615,2.073803388999365,1.121068010286753,-1.7098961459973168
1756159434.026126,0.0,-7.0,0.0,0.0,0.0,0.0,0.8017199562929642,-7.284844793844666,-1.3711153187810927,2.1818211292640735,0.9654179199072895,-1.9936506003977643
1756159434.0860622,0.0,-7.0,0.0,0.0,0.0,0.0,0.9591353215283053,-7.361118477047304,-1.2943050979385253,2.1546530293693444,0.9887790773679918,-1.9419548093165184
1756159434.1479843,0.0,-7.0,0.0,0.0,0.0,0.0,0.7792865609485562,-7.0630830036663745,-1.468201569593972,2.1211933281033852,0.9553775405021088,-1.9554761912758187
1756159434.2060695,0.0,-7.0,0.0,0.0,0.0,0.0,0.8777407730430529,-6.995223049290817,-1.6199747767573913,2.190742687693988,1.035232753559562,-1.8769616046955495
1756159434.2562008,0.0,-7.0,0.0,0.0,0.0,0.0,0.6529981936456337,-6.605494241063011,-1.4275028352942734,1.9364786403460883,0.8813584240894128,-1.8678592969618926
1756159434.3162744,0.0,-7.0,0.0,0.0,0.0,0.0,0.9134639863892327,-7.077082636348809,-1.567366078652668,2.190846792758839,1.032757419248585,-1.8873634505104533
1756159434.375635,0.0,-7.0,0.0,0.0,0.0,0.0,1.0114803567287294,-8.210617532148365,-1.3986169574952412,2.5345173002947012,1.0099027623850458,-2.2220682022271685
1756159434.4267194,0.0,-7.0,0.0,0.0,0.0,0.0,0.9827887211798145,-8.01570157356208,-1.4381798084502704,2.454014474784886,1.0094098748591485,-2.2039569394205527
1756159434.4854803,0.0,-7.0,0.0,0.0,0.0,0.0,0.6745074523382605,-7.729475471410594,-1.482324969015795,2.3684563339823357,0.8972544727784556,-2.2976724149186816
1756159434.5356183,0.0,-7.0,0.0,0.0,0.0,0.0,0.9632948770134246,-7.860886106322369,-1.5649077175515278,2.4784617010683725,1.0153658104084036,-2.191745714378318
1756159434.5858269,0.0,-7.0,0.0,0.0,0.0,0.0,0.8250867806518117,-6.982710998592075,-1.650871719711148,2.2189712958332324,0.989495906802897,-1.9889841038140115
1756159434.635847,0.0,-7.0,0.0,0.0,0.0,0.0,0.6344204254094327,-6.868432612647668,-1.4585021398991092,2.0945596185785758,0.8333735638456632,-2.084490127931652
1756159434.686765,0.0,-7.0,0.0,0.0,0.0,0.0,0.6756578867209353,-6.817255132525803,-1.4007227944616816,2.039853573338037,0.8375195334875917,-2.0610868501780097
1756159434.7459497,0.0,-7.0,0.0,0.0,0.0,0.0,0.7117117398794228,-7.213205102407668,-1.2798695113727003,2.145517956040428,0.8100494422059855,-2.173633371462417
1756159434.8057957,0.0,-7.0,0.0,0.0,0.0,0.0,0.7422601693789467,-6.847838154498603,-1.4385519208207145,2.1045342013823563,0.87797535838606,-2.011037490296719
1756159434.8562882,0.0,-7.0,0.0,0.0,0.0,0.0,0.815348580249714,-6.583807790122487,-1.3386031546278105,1.922261111723797,0.867356653733157,-1.8939069093930287
1756159434.9156618,0.0,-7.0,0.0,0.0,0.0,0.0,0.9940487245633786,-7.218117592960974,-1.4009839899176952,2.188419222495154,0.9610392501225092,-2.0258258464497
1756159434.9657762,0.0,-7.0,0.0,0.0,0.0,0.0,0.6377566135884596,-7.639500471916868,-1.2444582118742056,2.2892302100039963,0.7697419574577284,-2.3551745110929687
1756159435.01596,0.0,-7.0,0.0,0.0,0.0,0.0,0.8763193240126768,-6.968119953563607,-1.227348577979464,2.0003157323844794,0.8613371707421436,-2.0087551348278483
1756159435.0757816,0.0,-7.0,0.0,0.0,0.0,0.0,0.6033128517387022,-6.369868167169627,-1.4494360121670686,1.907887453077437,0.8301048811019955,-1.9514488606097184
1756159435.1258998,0.0,-7.0,0.0,0.0,0.0,0.0,0.3097276264717979,-6.207526401466163,-1.4559427168177976,1.8518493860105425,0.7281648401155002,-2.055965180225634
1756159435.186278,0.0,-7.0,0.0,0.0,0.0,0.0,0.40147646115694685,-6.981835920225912,-1.180772249019099,2.0030221122882717,0.6674497394883293,-2.2657964117014338
1756159435.2459252,0.0,-7.0,0.0,0.0,0.0,0.0,0.3534040675427554,-6.732892982091058,-1.0534431435268006,1.8348670553411777,0.6261240419717717,-2.215689446104873
1756159435.3059967,0.0,-7.0,0.0,0.0,0.0,0.0,1.151449010699904,-7.160510193030861,-1.3558946799441136,2.1739841913378224,1.0367650979853698,-1.9187214818142744
1756159435.35644,0.0,-7.0,0.0,0.0,0.0,0.0,0.9257547900297213,-6.925813678063559,-1.4755592339088777,2.1737925506652127,1.0049126881486812,-1.9505418534559933
1756159435.416433,0.0,-7.0,0.0,0.0,0.0,0.0,0.5603905375830497,-6.793429405086914,-1.2369861443952692,1.9939030893466971,0.7748776812921196,-2.0958524184265
1756159435.4757957,0.0,-7.0,0.0,0.0,0.0,0.0,0.7152788191863599,-6.920563010389671,-1.1226463026810807,1.966697678265133,0.798057434204654,-2.0583851187958095
1756159435.5267096,0.0,-7.0,0.0,0.0,0.0,0.0,1.019078401075061,-7.875882097915903,-1.0527333220444426,2.2870193871094537,0.8955484387814729,-2.238245240343041
1756159435.5862248,0.0,-7.0,0.0,0.0,0.0,0.0,0.9708884255880214,-7.542187122025393,-1.3359914605922716,2.3020293316263247,0.9858859427831146,-2.1719551359898865
1756159435.6461563,0.0,-7.0,0.0,0.0,0.0,0.0,0.9357609421965513,-7.556215061926789,-1.415136459127905,2.3536907867140755,0.9760063238748014,-2.1851076735897523
1756159435.7054439,0.0,-7.0,0.0,0.0,0.0,0.0,0.5956562825845455,-5.994252434963997,-1.1521365255152225,1.6020880937235038,0.7146371692241096,-1.8291070452765563
1756159435.7570932,0.0,-7.0,0.0,0.0,0.0,0.0,0.5114083403331053,-6.697087166722917,-1.0347902106331042,1.83223236265398,0.632278733107024,-2.1109080923095784
1756159435.8162131,0.0,-7.0,0.0,0.0,0.0,0.0,0.9259430647749161,-6.935264733012072,-0.9728804216513792,1.8937490537083752,0.8066422323540867,-1.971411927834107
1756159435.8758106,0.0,-7.0,0.0,0.0,0.0,0.0,0.6797267399572214,-7.348214896204748,-0.9816289616195295,2.0775816113196943,0.7405700503408676,-2.246934365427378
1756159435.9363198,0.0,-7.0,0.0,0.0,0.0,0.0,0.4179800150399296,-7.17625892960767,-1.000097475899664,2.00174973457384,0.6779121892823751,-2.3651464899574397
1756159435.996119,0.0,-7.0,0.0,0.0,0.0,0.0,0.4039052413371763,-7.604015936757512,-0.7470138556555826,2.0072564061899287,0.5666287622223828,-2.532062088593127
1756159436.055912,0.0,-7.0,0.0,0.0,0.0,0.0,0.4102091094726766,-7.97752882505671,-0.9812719811912314,2.25626363444197,0.6485746397592372,-2.6869185173900343
1756159436.105939,0.0,-7.0,0.0,0.0,0.0,0.0,0.1750230884276427,-7.6988076826810765,-1.1110156494862162,2.2128121496315987,0.5905650695971576,-2.729400717490508
1756159436.1566055,0.0,-7.0,0.0,0.0,0.0,0.0,-0.0009632641259922081,-7.291591157433077,-1.1902566508595143,2.096000646521277,0.5359944138736382,-2.698193583069092
1756159436.2160347,0.0,-7.0,0.0,0.0,0.0,0.0,0.35176824520589867,-7.024861359738336,-0.5378323244520076,1.6413696601466903,0.40855670571213154,-2.452335473992891
1756159436.2662287,0.0,-7.0,0.0,0.0,0.0,0.0,0.043757069314693295,-6.686212909567256,-0.14172607910097557,1.3133072646738821,0.1496506061758967,-2.4895667916493576
1756159436.325808,0.0,-7.0,0.0,0.0,0.0,0.0,0.30021621916432484,-6.756561331122144,-0.31074436207198436,1.4566310110762697,0.3171141353384816,-2.376694678858959
1756159436.3858538,0.0,-7.0,0.0,0.0,0.0,0.0,0.3201846560211724,-6.570031997657507,-0.1510919131013316,1.3020959837771302,0.27299870775818086,-2.292181067609581
1756159436.4362483,0.0,-7.0,0.0,0.0,0.0,0.0,0.42944169978278024,-6.391765951040159,-0.21501703652139614,1.2656138657359568,0.3509046120116472,-2.1694987972052964
1756159436.4870152,0.0,-7.0,0.0,0.0,0.0,0.0,0.5176050639570705,-6.783831158774426,-0.18831335706274024,1.41158308480388,0.3981873305052744,-2.239206039105823
1756159436.5456538,0.0,-7.0,0.0,0.0,0.0,0.0,0.783870358376423,-7.658301930462647,-0.08433479059991252,1.6794843714751841,0.4892941570971068,-2.4032621432896657
1756159436.6064153,0.0,-7.0,0.0,0.0,0.0,0.0,0.6731156167692239,-7.464272346869358,0.21341041350906723,1.420918543498133,0.34387692509573886,-2.4268700828254404
1756159436.6662219,0.0,-7.0,0.0,0.0,0.0,0.0,0.6067227045900496,-7.388890474249857,0.18705442877840556,1.389415439505414,0.30541093806203895,-2.4437203034752324
1756159436.7259774,0.0,-7.0,0.0,0.0,0.0,0.0,0.5485207158121065,-6.992486936388817,0.319027529129093,1.144645161208752,0.20530396662069214,-2.3537940462487676
1756159436.7760336,0.0,-7.0,0.0,0.0,0.0,0.0,0.5609917881960844,-6.2501322056032915,0.6222730745510556,0.6909154458719562,0.07543048956129982,-2.067378704380218
1756159436.835494,0.0,-7.0,0.0,0.0,0.0,0.0,0.4057273983863897,-6.567698967297623,0.7087674477704341,0.7754175985363425,-0.014331953089112419,-2.246912336609499
1756159436.8858345,0.0,-7.0,0.0,0.0,0.0,0.0,0.6313097812402969,-6.4432475575121275,0.6766405024902363,0.7465101777065657,0.09645989827604812,-2.078243429340172
1756159436.9461722,0.0,-7.0,0.0,0.0,0.0,0.0,0.9305040584483556,-7.214593956574791,0.7107601203697863,1.0462716199934154,0.24076068951147206,-2.1603041091557356
1756159436.9962807,0.0,-7.0,0.0,0.0,0.0,0.0,0.9392548159836399,-7.341538316800391,0.7575861437521291,1.0726831239376575,0.24143756874212463,-2.1982424069492774
1756159437.0489483,0.0,-7.0,0.0,0.0,0.0,0.0,0.8021617048623932,-7.287892517476369,0.8412039418137327,1.0006094420653013,0.157842805995319,-2.262688826941591
1756159437.1059277,0.0,-7.0,0.0,0.0,0.0,0.0,0.8376537691322852,-7.097047127130227,0.5895086095104813,1.059656087265746,0.25666053150122636,-2.1866376528252096
1756159437.1563303,0.0,-7.0,0.0,0.0,0.0,0.0,0.7325757268344871,-6.999886022080104,0.6372334040518116,0.9957054748909704,0.19877540406884817,-2.217694241207961
1756159437.215926,0.0,-7.0,0.0,0.0,0.0,0.0,0.8808977246788526,-7.567459751909186,0.5637020436673151,1.2179791128635225,0.2615784586991144,-2.360142671652019
1756159437.2755325,0.0,-7.0,0.0,0.0,0.0,0.0,0.5420922668339161,-7.352837998220352,0.7137430393598998,1.0376333045715778,0.04208137459199794,-2.4729465570283273
1756159437.3261988,0.0,-7.0,0.0,0.0,0.0,0.0,0.6766198557791765,-7.355297321660128,0.7237602985026796,1.01798838200486,0.0718446448396279,-2.4155410854320847
1756159437.3857923,0.0,-7.0,0.0,0.0,0.0,0.0,0.22825447846799712,-6.538779415577961,0.8538832540719439,0.6586358859487887,-0.15936819822963696,-2.364650229508227
1756159437.4358866,0.0,-7.0,0.0,0.0,0.0,0.0,0.35332860648387043,-6.2352700680569875,0.84279925778132,0.563376090910433,-0.11572063424725917,-2.181612167736781
1756159437.496046,0.0,-7.0,0.0,0.0,0.0,0.0,0.49336808406244204,-6.083870486464998,0.8288658286770754,0.5293918497209883,-0.03945561636365797,-2.032042106298284
1756159437.557964,0.0,-7.0,0.0,0.0,0.0,0.0,0.7203651196633952,-6.5545966282636705,0.8930750919904753,0.7026307556838636,0.0711301720061043,-2.053696514847364
1756159437.6158974,0.0,-7.0,0.0,0.0,0.0,0.0,0.7967341469529254,-7.08481163759614,0.8589725902893403,0.9309380650293673,0.1336874343909581,-2.19250397587008
1756159437.6754124,0.0,-7.0,0.0,0.0,0.0,0.0,0.9601735451349196,-7.3102093639277745,0.8438550605596178,1.0301569327184872,0.22754141456688104,-2.166774541356823
1756159437.725996,0.0,-7.0,0.0,0.0,0.0,0.0,1.026824911626521,-7.0367769406056535,0.7567078667428538,0.9539729742937093,0.2881518519424261,-2.0445281899009835
1756159437.7855854,0.0,-7.0,0.0,0.0,0.0,0.0,0.8688141149302246,-6.926182251522299,0.8975551115562121,0.8335708286721201,0.1693160464372239,-2.0876617815692295
1756159437.8361604,0.0,-7.0,0.0,0.0,0.0,0.0,0.8182175856565986,-6.703409228357642,1.0115827395273524,0.6752182960481021,0.10459818736336907,-2.0430027273783242
1756159437.8960829,0.0,-7.0,0.0,0.0,0.0,0.0,0.8643859034739192,-7.3650415469970385,0.8278035734384795,1.033845744478593,0.19114496282831905,-2.2546607969288655
1756159437.9556944,0.0,-7.0,0.0,0.0,0.0,0.0,0.9179976253174779,-7.411053757523332,0.8947865292472768,1.0140175343990376,0.1969705005237018,-2.244125070051874
1756159438.015793,0.0,-7.0,0.0,0.0,0.0,0.0,1.0055884249379732,-7.822846728193399,0.8677646856654746,1.1767306835692102,0.23423731122130245,-2.350248341058968
1756159438.066197,0.0,-7.0,0.0,0.0,0.0,0.0,0.9903274583345615,-7.52106312836335,0.8140094963949867,1.080494451723339,0.24388711505914218,-2.2695709640077344
1756159438.1256118,0.0,-7.0,0.0,0.0,0.0,0.0,0.6332455390339362,-7.29532575150224,0.7724779502984105,1.0111788295979562,0.07709580060771856,-2.380927774555799
1756159438.186597,0.0,-7.0,0.0,0.0,0.0,0.0,0.6198149366507376,-7.18893427029249,0.7716564150318097,0.9159816945618158,0.05832973504308847,-2.3416760175446685
1756159438.2458138,0.0,-7.0,0.0,0.0,0.0,0.0,0.6039819419445484,-6.979781049296022,0.6676258289536641,0.8856283860205926,0.07659446886419782,-2.2650518128410266
1756159438.2960706,0.0,-7.0,0.0,0.0,0.0,0.0,0.5205810361474886,-6.7200212360039835,0.8163240020206517,0.709575325932465,-0.012549008635970544,-2.207108612024117
1756159438.356457,0.0,-7.0,0.0,0.0,0.0,0.0,0.4934419475347103,-6.382540481846746,0.8137301337954354,0.6073965393589114,-0.013884895316985502,-2.080038151892544
1756159438.4224095,0.0,-7.0,0.0,0.0,0.0,0.0,0.6202422773524514,-6.525490851345883,0.7447361512734618,0.6998972221503426,0.0902833698303405,-2.0667703909636987
1756159438.47557,0.0,-7.0,0.0,0.0,0.0,0.0,0.6097101799284482,-6.575584323636016,0.8183022831591755,0.6807378900644583,0.07073450023094877,-2.0812420056240932
1756159438.5265644,0.0,-7.0,0.0,0.0,0.0,0.0,0.861786854685217,-6.9047834893170075,0.6981396117202627,0.8756950459002663,0.23160095174524073,-2.060232282294852
1756159438.585809,0.0,-7.0,0.0,0.0,0.0,0.0,0.8038128386520603,-7.120166639855125,0.791634337163592,0.9028203169848747,0.18768786896779838,-2.16245723452768
1756159438.6458094,0.0,-7.0,0.0,0.0,0.0,0.0,0.7254853753667521,-7.117548191283324,0.8491213308004588,0.8685029834994128,0.14660921938106686,-2.181979735147505
1756159438.6961217,0.0,-7.0,0.0,0.0,0.0,0.0,0.8545322821913468,-7.1490437371884905,0.7090106750752041,0.9504187073555059,0.24279701991229136,-2.13131593030212
1756159438.756637,0.0,-7.0,0.0,0.0,0.0,0.0,0.4806094796928432,-6.9710220795287645,0.8308575093451989,0.8160589361983905,0.042671074868626785,-2.273025872042678
1756159438.8157055,0.0,-7.0,0.0,0.0,0.0,0.0,1.2163001527865565,-7.486084754662404,0.5609933749477038,1.1337881799596443,0.40996375048433437,-2.0688392835662395
1756159438.875545,0.0,-7.0,0.0,0.0,0.0,0.0,0.502361699675899,-7.522999515050536,0.8828116771190795,0.9904773836493168,0.00554992637339069,-2.457438128315384
1756159438.9263287,0.0,-7.0,0.0,0.0,0.0,0.0,0.8478468167955697,-7.290868612154615,0.5581715671190808,1.0706685361028185,0.24475984276041168,-2.2055616999164576
1756159438.9858289,0.0,-7.0,0.0,0.0,0.0,0.0,0.666123992431071,-6.976285768358657,0.6344841834266526,0.9100336563021256,0.12458057940386702,-2.189851488352851
1756159439.036237,0.0,-7.0,0.0,0.0,0.0,0.0,0.5752759061569577,-6.367494972486435,0.7872361125608136,0.5929901321719854,0.0368684949002786,-2.0283143186894086
1756159439.0963013,0.0,-7.0,0.0,0.0,0.0,0.0,0.7123798798306388,-6.36392148590708,0.6030300838182986,0.7148655344921941,0.16082148194087986,-1.9362225113525084
1756159439.1587412,0.0,-7.0,0.0,0.0,0.0,0.0,0.7165314467552844,-6.807293817666244,0.6287309544100009,0.8787355458531642,0.18605019134439912,-2.074539509562186
1756159439.215906,0.0,-7.0,0.0,0.0,0.0,0.0,0.8794629698857891,-6.957729313691204,0.7781306909811462,0.8532442101775201,0.2112955777535905,-2.034238635659233
1756159439.2659912,0.0,-7.0,0.0,0.0,0.0,0.0,1.0310292930213434,-7.923372800472952,0.6843744115061909,1.2600153915640318,0.32662731388078625,-2.310331994837321
1756159439.316494,0.0,-7.0,0.0,0.0,0.0,0.0,0.6894018235299113,-7.094709505296602,0.8887329564991447,0.8378219531872981,0.11034871298634816,-2.2041369745129766
1756159439.3756595,0.0,-7.0,0.0,0.0,0.0,0.0,0.5362168152679285,-7.157843885582784,0.8149615873556065,0.8960260387010741,0.04253210226451581,-2.3050920219117907
1756159439.4267583,0.0,-7.0,0.0,0.0,0.0,0.0,0.6514504607524856,-7.025317686195955,0.7988088042378122,0.8389546761354301,0.08684569269378999,-2.218461498095154
1756159439.4859397,0.0,-7.0,0.0,0.0,0.0,0.0,0.6579466449111304,-7.280434582051964,0.7297446791940998,0.9713771120277985,0.10670611342835101,-2.3121404037526068
1756159439.5359771,0.0,-7.0,0.0,0.0,0.0,0.0,0.7046792413384028,-7.755808658095256,0.6749554097911596,1.191662851553096,0.13177268560890382,-2.4463133694740127
1756159439.5881639,0.0,-7.0,0.0,0.0,0.0,0.0,0.5864758071674426,-6.831104920614651,0.6803633619507612,0.8109439195942656,0.07506275429539373,-2.2048779611796956
1756159439.6460273,0.0,-7.0,0.0,0.0,0.0,0.0,0.433543294581772,-6.26086170308022,0.7809601351264046,0.5272696130506161,-0.04990717347389931,-2.0875063270144825
1756159439.6962712,0.0,-7.0,0.0,0.0,0.0,0.0,0.6973891572834117,-7.517004160661935,0.4501252553928795,1.2028610127469408,0.17970410771082954,-2.3713799774586857
1756159439.756425,0.0,-7.0,0.0,0.0,0.0,0.0,0.3719058467240993,-6.560871050988016,0.8391408919805914,0.6408810262073985,-0.07082133584294012,-2.2067137609535
1756159439.8161776,0.0,-7.0,0.0,0.0,0.0,0.0,0.4178453978121824,-7.652807209445179,0.8385874371893798,1.0532039152453752,-0.044398017750565115,-2.567316594654725
1756159439.86815,0.0,-7.0,0.0,0.0,0.0,0.0,0.4167957231478978,-7.620539589296719,0.8676597762856372,1.0322670855113454,-0.04738704577666586,-2.5637855155895193
1756159439.926743,0.0,-7.0,0.0,0.0,0.0,0.0,0.6604683855641712,-7.284146840563432,0.6363413163721857,1.0230595915172918,0.11585904211024055,-2.31665148639541
1756159439.9860003,0.0,-7.0,0.0,0.0,0.0,0.0,0.5243561214850041,-6.334841970035238,0.5919054819998332,0.6765763715091214,0.05117286665659442,-2.0459484517615887
1756159440.0363965,0.0,-7.0,0.0,0.0,0.0,0.0,0.4781084985389114,-6.141668902947104,0.709133105593962,0.5425854354053999,0.0007149362170114672,-2.0009105076382965
1756159440.0958045,0.0,-7.0,0.0,0.0,0.0,0.0,0.5127008587961822,-6.885346272309036,0.8316559507945516,0.794030150847811,0.008286585351906833,-2.2254401869264933
1756159440.1561394,0.0,-7.0,0.0,0.0,0.0,0.0,1.0050483164777415,-7.385082460639163,0.6051167490406936,1.094826335704858,0.3059176416690511,-2.148544123693075
1756159440.2165735,0.0,-7.0,0.0,0.0,0.0,0.0,0.7438205648638,-7.496523132095985,0.8002688868047656,1.0369531016558653,0.1527677164046065,-2.322616139048984
1756159440.2758937,0.0,-7.0,0.0,0.0,0.0,0.0,0.8114464915680573,-7.619643346156342,0.7710640038438257,1.0851659435121939,0.17380308920479465,-2.3434065522906007
1756159440.3266103,0.0,-7.0,0.0,0.0,0.0,0.0,0.7399744057589757,-7.465689308279134,0.7846778135532488,1.0051548428131836,0.1305779611037497,-2.345816102069715
1756159440.3859525,0.0,-7.0,0.0,0.0,0.0,0.0,0.7255847739375938,-7.398663948455165,0.6314765786886254,1.0454115377347808,0.1448730399547789,-2.3443220221591115
1756159440.4363992,0.0,-7.0,0.0,0.0,0.0,0.0,0.42156066551387705,-7.489941490168784,0.9087998048648964,0.9124403707705695,-0.0940754180049044,-2.544284139445002
1756159440.4959495,0.0,-7.0,0.0,0.0,0.0,0.0,0.4219158462114232,-9.234534947753204,0.7811206375656962,1.6221657323983465,-0.0697978026166291,-3.1963818979777843
1756159440.5560222,0.0,-7.0,0.0,0.0,0.0,0.0,0.6725821753446641,-6.827204303441041,0.6820740516269983,0.7751669935493777,0.054108960866556546,-2.2530694122675166
1756159440.6157827,0.0,-7.0,0.0,0.0,0.0,0.0,0.38195527457997686,-6.2910964006870245,0.9048914823126383,0.5423070971812299,-0.1433758306620353,-2.223594239728733
1756159440.6660068,0.0,-7.0,0.0,0.0,0.0,0.0,0.38759230720586235,-5.949150633572173,0.8788520980407828,0.43528751333427157,-0.115539019049922,-2.113139082167949
1756159440.716663,0.0,-7.0,0.0,0.0,0.0,0.0,0.5006064266924878,-6.221130443380206,0.8842901495893457,0.5722779318309273,-0.06200886703318899,-2.116709479124055
1756159440.7756565,0.0,-7.0,0.0,0.0,0.0,0.0,0.7388418793264847,-6.524783697949118,0.8319928388866358,0.744124003417172,0.10695226096558968,-2.0710657249639657
1756159440.8264322,0.0,-7.0,0.0,0.0,0.0,0.0,0.8090608993406937,-6.5936404206619095,0.8934076447867552,0.743404038834973,0.12588794639162426,-2.039257958714623
1756159440.885824,0.0,-7.0,0.0,0.0,0.0,0.0,0.8999210173901109,-6.645027933676745,0.8369714787674282,0.7929824506222949,0.19500087111755982,-1.9964005775709004
1756159440.9363718,0.0,-7.0,0.0,0.0,0.0,0.0,0.9467721335482426,-6.794082931072488,0.8460799251686337,0.8444734980948924,0.21950403577460942,-2.0126917503838673
1756159440.9864311,0.0,-7.0,0.0,0.0,0.0,0.0,1.0218151107847784,-7.019886288831577,0.8836590689993887,0.9027257281069108,0.2434272222613556,-2.0422299479669954
1756159441.045663,0.0,-7.0,0.0,0.0,0.0,0.0,0.9172566780656642,-7.080827352823053,0.9177261429275382,0.8889099659194298,0.19211417050293764,-2.1105841881662273
1756159441.0964546,0.0,-7.0,0.0,0.0,0.0,0.0,0.9216108170110192,-6.856613365022073,0.8547655494097128,0.8251528772967254,0.21681061823432024,-2.0404890685345682
1756159441.1559083,0.0,-7.0,0.0,0.0,0.0,0.0,0.880700217415151,-6.888679026088701,0.9030672929448641,0.8134810695838138,0.18130746905144762,-2.0746502202026025
1756159441.2154102,0.0,-7.0,0.0,0.0,0.0,0.0,0.9125858028313814,-6.849479477248004,0.8788762536662089,0.8142462568967609,0.20410088225835532,-2.05222486709588
1756159441.2658322,0.0,-7.0,0.0,0.0,0.0,0.0,1.0897976011236283,-7.630487441177648,0.815404035798964,1.1257617543108056,0.29626762626373393,-2.2396122998733756
1756159441.3166416,0.0,-7.0,0.0,0.0,0.0,0.0,1.3156820587513436,-9.053004173720423,0.675246127084872,1.7208997438728406,0.43268438602071896,-2.645773182635157
