time,lambda_star_Fx,lambda_star_Fy,lambda_star_Fz,meas_Fx,meas_Fy,meas_Fz
1756161566.808471,-7.0,0.0,0.0,-7.21,0.0,0.0
1756161566.8683202,-7.0,0.0,0.0,-5.750000000000001,0.0,0.0
1756161566.918344,-7.0,0.0,0.0,-5.97,0.0,0.0
1756161566.9783838,-7.0,0.0,0.0,-7.590000000000001,0.0,0.0
1756161567.038371,-7.0,0.0,0.0,-8.469999999999999,0.0,0.0
1756161567.0983114,-7.0,0.0,0.0,-8.649999999999999,0.0,0.0
1756161567.1483912,-7.0,0.0,0.0,-5.39,0.0,0.0
1756161567.1984632,-7.0,0.0,0.0,-5.31,0.0,0.0
1756161567.2585187,-7.0,0.0,0.0,-5.250000000000001,0.0,0.0
1756161567.3184175,-7.0,0.0,0.0,-8.149999999999999,0.0,0.0
1756161567.3783789,-7.0,0.0,0.0,-9.190000000000001,0.0,0.0
1756161567.438381,-7.0,0.0,0.0,-6.6499999999999995,0.0,0.0
1756161567.5019674,-7.0,0.0,0.0,-7.1499999999999995,0.0,0.0
1756161567.5583339,-7.0,0.0,0.0,-6.7700000000000005,0.0,0.0
1756161567.6183474,-7.0,0.0,0.0,-6.95,0.0,0.0
1756161567.6685705,-7.0,0.0,0.0,-7.569999999999999,0.0,0.0
1756161567.7283454,-7.0,0.0,0.0,-6.830000000000001,0.0,0.0
1756161567.7783473,-7.0,0.0,0.0,-6.55,0.0,0.0
1756161567.8383484,-7.0,0.0,0.0,-5.409999999999999,0.0,0.0
1756161567.8984578,-7.0,0.0,0.0,-7.31,0.0,0.0
1756161567.9583747,-7.0,0.0,0.0,-7.7700000000000005,0.0,0.0
1756161568.0183191,-7.0,0.0,0.0,-6.95,0.0,0.0
1756161568.0683577,-7.0,0.0,0.0,-6.670000000000001,0.0,0.0
1756161568.118369,-7.0,0.0,0.0,-5.830000000000001,0.0,0.0
1756161568.178461,-7.0,0.0,0.0,-5.830000000000001,0.0,0.0
1756161568.238558,-7.0,0.0,0.0,-7.830000000000001,0.0,0.0
1756161568.2983742,-7.0,0.0,0.0,-8.07,0.0,0.0
1756161568.3585157,-7.0,0.0,0.0,-7.7700000000000005,0.0,0.0
1756161568.418376,-7.0,0.0,0.0,-6.2700000000000005,0.0,0.0
1756161568.4784198,-7.0,0.0,0.0,-6.750000000000001,0.0,0.0
1756161568.5385237,-7.0,0.0,0.0,-7.489999999999999,0.0,0.0
1756161568.598322,-7.0,0.0,0.0,-7.79,0.0,0.0
1756161568.6483462,-7.0,0.0,0.0,-7.11,0.0,0.0
1756161568.7083879,-7.0,0.0,0.0,-6.89,0.0,0.0
1756161568.7683845,-7.0,0.0,0.0,-5.2700000000000005,0.0,0.0
1756161568.8187325,-7.0,0.0,0.0,-5.909999999999999,0.0,0.0
1756161568.8784182,-7.0,0.0,0.0,-8.530000000000001,0.0,0.0
1756161568.9383476,-7.0,0.0,0.0,-7.750000000000001,0.0,0.0
1756161568.9983213,-7.0,0.0,0.0,-6.930000000000001,0.0,0.0
1756161569.048353,-7.0,0.0,0.0,-5.95,0.0,0.0
1756161569.1083508,-7.0,0.0,0.0,-7.37,0.0,0.0
1756161569.1683424,-7.0,0.0,0.0,-7.930000000000001,0.0,0.0
1756161569.2183475,-7.0,0.0,0.0,-7.8500000000000005,0.0,0.0
1756161569.268409,-7.0,0.0,0.0,-7.6499999999999995,0.0,0.0
1756161569.3184156,-7.0,0.0,0.0,-5.69,0.0,0.0
1756161569.3684254,-7.0,0.0,0.0,-6.010000000000001,0.0,0.0
1756161569.428316,-7.0,0.0,0.0,-6.11,0.0,0.0
1756161569.4783783,-7.0,0.0,0.0,-7.31,0.0,0.0
1756161569.538348,-7.0,0.0,0.0,-8.57,0.0,0.0
1756161569.5942364,-7.0,0.0,0.0,-6.069999999999999,0.0,0.0
1756161569.6483433,-7.0,0.0,0.0,-6.489999999999999,0.0,0.0
1756161569.7084289,-7.0,0.0,0.0,-6.97,0.0,0.0
1756161569.7585778,-7.0,0.0,0.0,-7.510000000000001,0.0,0.0
1756161569.8184774,-7.0,0.0,0.0,-7.7299999999999995,0.0,0.0
1756161569.8783605,-7.0,0.0,0.0,-7.39,0.0,0.0
1756161569.9383435,-7.0,0.0,0.0,-6.6499999999999995,0.0,0.0
1756161569.9983075,-7.0,0.0,0.0,-5.95,0.0,0.0
1756161570.0483913,-7.0,0.0,0.0,-6.37,0.0,0.0
1756161570.108427,-7.0,0.0,0.0,-7.29,0.0,0.0
1756161570.1683517,-7.0,0.0,0.0,-7.3500000000000005,0.0,0.0
1756161570.2184184,-7.0,0.0,0.0,-6.930000000000001,0.0,0.0
1756161570.2784379,-7.0,0.0,0.0,-6.89,0.0,0.0
1756161570.3383946,-7.0,0.0,0.0,-7.37,0.0,0.0
1756161570.3983812,-7.0,0.0,0.0,-7.909999999999999,0.0,0.0
1756161570.4484143,-7.0,0.0,0.0,-7.03,0.0,0.0
1756161570.508414,-7.0,0.0,0.0,-6.95,0.0,0.0
1756161570.5584204,-7.0,0.0,0.0,-7.13,0.0,0.0
1756161570.6184132,-7.0,0.0,0.0,-7.95,0.0,0.0
1756161570.678461,-7.0,0.0,0.0,-8.25,0.0,0.0
1756161570.7387536,-7.0,0.0,0.0,-9.11,0.0,0.0
1756161570.8020675,-7.0,0.0,0.0,-8.690000000000001,0.0,0.0
1756161570.858323,-7.0,0.0,0.0,-8.89,0.0,0.0
1756161570.9083915,-7.0,0.0,0.0,-9.73,0.0,0.0
1756161570.958804,-7.0,0.0,0.0,-8.95,0.0,0.0
1756161571.018327,-7.0,0.0,0.0,-9.93,0.0,0.0
1756161571.0740836,-7.0,0.0,0.0,-8.830000000000002,0.0,0.0
1756161571.1283925,-7.0,0.0,0.0,-9.61,0.0,0.0
1756161571.1784227,-7.0,0.0,0.0,-10.27,0.0,0.0
1756161571.238365,-7.0,0.0,0.0,-8.27,0.0,0.0
1756161571.288375,-7.0,0.0,0.0,-9.45,0.0,0.0
1756161571.3484209,-7.0,0.0,0.0,-9.09,0.0,0.0
1756161571.408357,-7.0,0.0,0.0,-8.690000000000001,0.0,0.0
1756161571.46832,-7.0,0.0,0.0,-8.11,0.0,0.0
1756161571.5184047,-7.0,0.0,0.0,-8.190000000000001,0.0,0.0
1756161571.5784333,-7.0,0.0,0.0,-7.55,0.0,0.0
1756161571.638351,-7.0,0.0,0.0,-7.670000000000001,0.0,0.0
1756161571.6983654,-7.0,0.0,0.0,-7.750000000000001,0.0,0.0
1756161571.7484374,-7.0,0.0,0.0,-7.510000000000001,0.0,0.0
1756161571.8083868,-7.0,0.0,0.0,-6.63,0.0,0.0
1756161571.8683012,-7.0,0.0,0.0,-6.21,0.0,0.0
1756161571.9198554,-7.0,0.0,0.0,-6.409999999999999,0.0,0.0
1756161571.978413,-7.0,0.0,0.0,-7.489999999999999,0.0,0.0
1756161572.0308702,-7.0,0.0,0.0,-6.79,0.0,0.0
1756161572.088375,-7.0,0.0,0.0,-6.750000000000001,0.0,0.0
1756161572.138451,-7.0,0.0,0.0,-6.61,0.0,0.0
1756161572.1899643,-7.0,0.0,0.0,-7.1499999999999995,0.0,0.0
1756161572.2483244,-7.0,0.0,0.0,-7.170000000000001,0.0,0.0
1756161572.3083422,-7.0,0.0,0.0,-7.170000000000001,0.0,0.0
1756161572.3684018,-7.0,0.0,0.0,-6.97,0.0,0.0
1756161572.4185216,-7.0,0.0,0.0,-6.37,0.0,0.0
1756161572.478455,-7.0,0.0,0.0,-6.37,0.0,0.0
1756161572.5383332,-7.0,0.0,0.0,-6.170000000000001,0.0,0.0
1756161572.5883758,-7.0,0.0,0.0,-6.830000000000001,0.0,0.0
1756161572.6385796,-7.0,0.0,0.0,-6.930000000000001,0.0,0.0
1756161572.6983216,-7.0,0.0,0.0,-5.170000000000001,0.0,0.0
1756161572.748338,-7.0,0.0,0.0,-5.45,0.0,0.0
1756161572.7983444,-7.0,0.0,0.0,-4.71,0.0,0.0
1756161572.848462,-7.0,0.0,0.0,-4.250000000000001,0.0,0.0
1756161572.89849,-7.0,0.0,0.0,-4.21,0.0,0.0
1756161572.9584684,-7.0,0.0,0.0,-4.6499999999999995,0.0,0.0
1756161573.0183892,-7.0,0.0,0.0,-3.8500000000000005,0.0,0.0
1756161573.068923,-7.0,0.0,0.0,-4.81,0.0,0.0
1756161573.1283748,-7.0,0.0,0.0,-4.909999999999999,0.0,0.0
1756161573.1784096,-7.0,0.0,0.0,-4.330000000000001,0.0,0.0
1756161573.2383177,-7.0,0.0,0.0,-4.3500000000000005,0.0,0.0
1756161573.2900262,-7.0,0.0,0.0,-3.87,0.0,0.0
1756161573.348328,-7.0,0.0,0.0,-4.53,0.0,0.0
1756161573.3983622,-7.0,0.0,0.0,-4.63,0.0,0.0
1756161573.4484615,-7.0,0.0,0.0,-4.21,0.0,0.0
1756161573.5082731,-7.0,0.0,0.0,-4.670000000000001,0.0,0.0
1756161573.558325,-7.0,0.0,0.0,-4.430000000000001,0.0,0.0
1756161573.608345,-7.0,0.0,0.0,-4.71,0.0,0.0
1756161573.658398,-7.0,0.0,0.0,-3.45,0.0,0.0
1756161573.7084193,-7.0,0.0,0.0,-5.010000000000001,0.0,0.0
1756161573.768383,-7.0,0.0,0.0,-4.569999999999999,0.0,0.0
1756161573.8183854,-7.0,0.0,0.0,-3.170000000000001,0.0,0.0
1756161573.8788416,-7.0,0.0,0.0,-4.010000000000001,0.0,0.0
1756161573.9430492,-7.0,0.0,0.0,-4.31,0.0,0.0
1756161573.998392,-7.0,0.0,0.0,-4.409999999999999,0.0,0.0
1756161574.049477,-7.0,0.0,0.0,-4.6499999999999995,0.0,0.0
1756161574.10832,-7.0,0.0,0.0,-4.71,0.0,0.0
1756161574.1584067,-7.0,0.0,0.0,-3.79,0.0,0.0
1756161574.2184186,-7.0,0.0,0.0,-4.63,0.0,0.0
1756161574.278796,-7.0,0.0,0.0,-4.090000000000001,0.0,0.0
1756161574.3393342,-7.0,0.0,0.0,-4.31,0.0,0.0
1756161574.3984215,-7.0,0.0,0.0,-4.489999999999999,0.0,0.0
1756161574.458379,-7.0,0.0,0.0,-3.5699999999999994,0.0,0.0
1756161574.5083928,-7.0,0.0,0.0,-4.55,0.0,0.0
1756161574.559411,-7.0,0.0,0.0,-4.489999999999999,0.0,0.0
1756161574.6184127,-7.0,0.0,0.0,-4.47,0.0,0.0
1756161574.6783993,-7.0,0.0,0.0,-4.21,0.0,0.0
1756161574.738458,-7.0,0.0,0.0,-4.069999999999999,0.0,0.0
1756161574.7983568,-7.0,0.0,0.0,-4.53,0.0,0.0
1756161574.8486772,-7.0,0.0,0.0,-4.2299999999999995,0.0,0.0
1756161574.8991458,-7.0,0.0,0.0,-4.47,0.0,0.0
1756161574.9583094,-7.0,0.0,0.0,-4.010000000000001,0.0,0.0
1756161575.0083823,-7.0,0.0,0.0,-4.590000000000001,0.0,0.0
1756161575.0587394,-7.0,0.0,0.0,-3.5699999999999994,0.0,0.0
1756161575.1183722,-7.0,0.0,0.0,-5.010000000000001,0.0,0.0
1756161575.1784747,-7.0,0.0,0.0,-3.9300000000000006,0.0,0.0
1756161575.2383962,-7.0,0.0,0.0,-3.37,0.0,0.0
1756161575.2983563,-7.0,0.0,0.0,-4.069999999999999,0.0,0.0
1756161575.3483758,-7.0,0.0,0.0,-4.569999999999999,0.0,0.0
1756161575.4084418,-7.0,0.0,0.0,-3.9300000000000006,0.0,0.0
1756161575.470014,-7.0,0.0,0.0,-4.590000000000001,0.0,0.0
1756161575.528369,-7.0,0.0,0.0,-4.37,0.0,0.0
1756161575.5883274,-7.0,0.0,0.0,-4.11,0.0,0.0
1756161575.6434226,-7.0,0.0,0.0,-5.2299999999999995,0.0,0.0
1756161575.6983366,-7.0,0.0,0.0,-4.63,0.0,0.0
1756161575.758399,-7.0,0.0,0.0,-4.61,0.0,0.0
1756161575.8183293,-7.0,0.0,0.0,-5.31,0.0,0.0
1756161575.879028,-7.0,0.0,0.0,-5.930000000000001,0.0,0.0
1756161575.938324,-7.0,0.0,0.0,-8.670000000000002,0.0,0.0
1756161575.9884048,-7.0,0.0,0.0,-7.69,0.0,0.0
1756161576.0483208,-7.0,0.0,0.0,-6.6499999999999995,0.0,0.0
1756161576.0983799,-7.0,0.0,0.0,-6.95,0.0,0.0
1756161576.14848,-7.0,0.0,0.0,-6.97,0.0,0.0
1756161576.2083042,-7.0,0.0,0.0,-7.55,0.0,0.0
1756161576.2583082,-7.0,0.0,0.0,-6.569999999999999,0.0,0.0
1756161576.3183177,-7.0,0.0,0.0,-7.1499999999999995,0.0,0.0
1756161576.3683429,-7.0,0.0,0.0,-6.89,0.0,0.0
1756161576.4283633,-7.0,0.0,0.0,-7.250000000000001,0.0,0.0
1756161576.4796898,-7.0,0.0,0.0,-7.830000000000001,0.0,0.0
1756161576.5383286,-7.0,0.0,0.0,-7.909999999999999,0.0,0.0
1756161576.5883996,-7.0,0.0,0.0,-6.930000000000001,0.0,0.0
1756161576.6483417,-7.0,0.0,0.0,-7.430000000000001,0.0,0.0
1756161576.708381,-7.0,0.0,0.0,-7.010000000000001,0.0,0.0
1756161576.7583926,-7.0,0.0,0.0,-6.830000000000001,0.0,0.0
1756161576.8183856,-7.0,0.0,0.0,-6.95,0.0,0.0
1756161576.8683991,-7.0,0.0,0.0,-6.55,0.0,0.0
1756161576.9283116,-7.0,0.0,0.0,-7.39,0.0,0.0
1756161576.9783795,-7.0,0.0,0.0,-7.55,0.0,0.0
1756161577.038316,-7.0,0.0,0.0,-7.569999999999999,0.0,0.0
1756161577.0982952,-7.0,0.0,0.0,-7.47,0.0,0.0
1756161577.148428,-7.0,0.0,0.0,-7.19,0.0,0.0
1756161577.2084227,-7.0,0.0,0.0,-6.31,0.0,0.0
1756161577.2683053,-7.0,0.0,0.0,-6.7299999999999995,0.0,0.0
1756161577.3183672,-7.0,0.0,0.0,-6.71,0.0,0.0
1756161577.3785672,-7.0,0.0,0.0,-7.3500000000000005,0.0,0.0
1756161577.438378,-7.0,0.0,0.0,-6.590000000000001,0.0,0.0
1756161577.4883792,-7.0,0.0,0.0,-7.010000000000001,0.0,0.0
1756161577.5385234,-7.0,0.0,0.0,-7.89,0.0,0.0
1756161577.5982769,-7.0,0.0,0.0,-9.530000000000001,0.0,0.0
1756161577.6519225,-7.0,0.0,0.0,-9.990000000000002,0.0,0.0
1756161577.708454,-7.0,0.0,0.0,-10.190000000000001,0.0,0.0
1756161577.7683501,-7.0,0.0,0.0,-10.810000000000002,0.0,0.0
1756161577.8184774,-7.0,0.0,0.0,-10.57,0.0,0.0
1756161577.878335,-7.0,0.0,0.0,-9.23,0.0,0.0
1756161577.9283752,-7.0,0.0,0.0,-9.990000000000002,0.0,0.0
1756161577.978409,-7.0,0.0,0.0,-9.370000000000001,0.0,0.0
1756161578.0284328,-7.0,0.0,0.0,-9.490000000000002,0.0,0.0
1756161578.0884495,-7.0,0.0,0.0,-10.11,0.0,0.0
1756161578.1484406,-7.0,0.0,0.0,-9.75,0.0,0.0
1756161578.2083826,-7.0,0.0,0.0,-8.41,0.0,0.0
1756161578.2584045,-7.0,0.0,0.0,-9.77,0.0,0.0
1756161578.3185534,-7.0,0.0,0.0,-9.190000000000001,0.0,0.0
1756161578.378348,-7.0,0.0,0.0,-9.630000000000003,0.0,0.0
1756161578.4283578,-7.0,0.0,0.0,-9.77,0.0,0.0
1756161578.478673,-7.0,0.0,0.0,-10.45,0.0,0.0
1756161578.5383492,-7.0,0.0,0.0,-9.07,0.0,0.0
1756161578.5884998,-7.0,0.0,0.0,-10.490000000000002,0.0,0.0
1756161578.6486201,-7.0,0.0,0.0,-10.150000000000002,0.0,0.0
1756161578.708302,-7.0,0.0,0.0,-9.45,0.0,0.0
1756161578.7591412,-7.0,0.0,0.0,-8.61,0.0,0.0
1756161578.8184173,-7.0,0.0,0.0,-11.030000000000001,0.0,0.0
1756161578.8783257,-7.0,0.0,0.0,-11.130000000000003,0.0,0.0
1756161578.9283543,-7.0,0.0,0.0,-9.23,0.0,0.0
1756161578.98834,-7.0,0.0,0.0,-9.11,0.0,0.0
1756161579.0383444,-7.0,0.0,0.0,-9.57,0.0,0.0
1756161579.09838,-7.0,0.0,0.0,-10.170000000000002,0.0,0.0
1756161579.1484826,-7.0,0.0,0.0,-10.490000000000002,0.0,0.0
1756161579.2084692,-7.0,0.0,0.0,-9.45,0.0,0.0
1756161579.2585106,-7.0,0.0,0.0,-9.170000000000002,0.0,0.0
1756161579.3184586,-7.0,0.0,0.0,-8.61,0.0,0.0
1756161579.3692615,-7.0,0.0,0.0,-8.91,0.0,0.0
1756161579.428489,-7.0,0.0,0.0,-8.91,0.0,0.0
1756161579.4788156,-7.0,0.0,0.0,-9.27,0.0,0.0
1756161579.5386965,-7.0,0.0,0.0,-8.43,0.0,0.0
1756161579.5983021,-7.0,0.0,0.0,-8.149999999999999,0.0,0.0
1756161579.6483452,-7.0,0.0,0.0,-8.510000000000002,0.0,0.0
1756161579.7084062,-7.0,0.0,0.0,-9.45,0.0,0.0
1756161579.7595904,-7.0,0.0,0.0,-9.350000000000001,0.0,0.0
1756161579.810104,-7.0,0.0,0.0,-7.830000000000001,0.0,0.0
1756161579.868328,-7.0,0.0,0.0,-8.170000000000002,0.0,0.0
1756161579.9183576,-7.0,0.0,0.0,-8.129999999999999,0.0,0.0
1756161579.9683669,-7.0,0.0,0.0,-7.89,0.0,0.0
1756161580.0283203,-7.0,0.0,0.0,-9.57,0.0,0.0
1756161580.088382,-7.0,0.0,0.0,-9.970000000000002,0.0,0.0
1756161580.1484227,-7.0,0.0,0.0,-8.07,0.0,0.0
1756161580.2083197,-7.0,0.0,0.0,-7.61,0.0,0.0
1756161580.258457,-7.0,0.0,0.0,-6.409999999999999,0.0,0.0
1756161580.318573,-7.0,0.0,0.0,-6.250000000000001,0.0,0.0
1756161580.3783417,-7.0,0.0,0.0,-6.250000000000001,0.0,0.0
1756161580.428361,-7.0,0.0,0.0,-5.909999999999999,0.0,0.0
1756161580.4883418,-7.0,0.0,0.0,-8.010000000000002,0.0,0.0
1756161580.548328,-7.0,0.0,0.0,-8.030000000000001,0.0,0.0
1756161580.6083143,-7.0,0.0,0.0,-7.830000000000001,0.0,0.0
1756161580.6584744,-7.0,0.0,0.0,-6.79,0.0,0.0
1756161580.7183688,-7.0,0.0,0.0,-6.19,0.0,0.0
1756161580.7683868,-7.0,0.0,0.0,-7.250000000000001,0.0,0.0
1756161580.8201861,-7.0,0.0,0.0,-7.31,0.0,0.0
1756161580.878299,-7.0,0.0,0.0,-9.129999999999999,0.0,0.0
1756161580.9283133,-7.0,0.0,0.0,-9.830000000000002,0.0,0.0
1756161580.9783702,-7.0,0.0,0.0,-8.350000000000001,0.0,0.0
1756161581.038338,-7.0,0.0,0.0,-9.11,0.0,0.0
1756161581.0894227,-7.0,0.0,0.0,-9.190000000000001,0.0,0.0
1756161581.1484005,-7.0,0.0,0.0,-9.990000000000002,0.0,0.0
1756161581.2083993,-7.0,0.0,0.0,-9.55,0.0,0.0
1756161581.258489,-7.0,0.0,0.0,-8.489999999999998,0.0,0.0
1756161581.30905,-7.0,0.0,0.0,-9.010000000000002,0.0,0.0
1756161581.3683412,-7.0,0.0,0.0,-9.129999999999999,0.0,0.0
1756161581.4184818,-7.0,0.0,0.0,-9.09,0.0,0.0
1756161581.4783537,-7.0,0.0,0.0,-8.71,0.0,0.0
1756161581.5300572,-7.0,0.0,0.0,-9.129999999999999,0.0,0.0
1756161581.588404,-7.0,0.0,0.0,-8.43,0.0,0.0
1756161581.648344,-7.0,0.0,0.0,-7.250000000000001,0.0,0.0
1756161581.6983721,-7.0,0.0,0.0,-7.430000000000001,0.0,0.0
1756161581.7483828,-7.0,0.0,0.0,-8.75,0.0,0.0
1756161581.8083978,-7.0,0.0,0.0,-8.91,0.0,0.0
1756161581.8683958,-7.0,0.0,0.0,-8.989999999999998,0.0,0.0
1756161581.9184523,-7.0,0.0,0.0,-9.07,0.0,0.0
1756161581.968656,-7.0,0.0,0.0,-8.45,0.0,0.0
1756161582.018659,-7.0,0.0,0.0,-8.39,0.0,0.0
1756161582.0803807,-7.0,0.0,0.0,-9.170000000000002,0.0,0.0
1756161582.138361,-7.0,0.0,0.0,-9.030000000000001,0.0,0.0
1756161582.188947,-7.0,0.0,0.0,-9.45,0.0,0.0
1756161582.2482855,-7.0,0.0,0.0,-9.470000000000002,0.0,0.0
1756161582.2984135,-7.0,0.0,0.0,-8.77,0.0,0.0
1756161582.3497422,-7.0,0.0,0.0,-8.07,0.0,0.0
1756161582.4083934,-7.0,0.0,0.0,-8.309999999999999,0.0,0.0
1756161582.468259,-7.0,0.0,0.0,-10.89,0.0,0.0
1756161582.5185912,-7.0,0.0,0.0,-9.95,0.0,0.0
1756161582.5783315,-7.0,0.0,0.0,-8.989999999999998,0.0,0.0
1756161582.630073,-7.0,0.0,0.0,-7.3500000000000005,0.0,0.0
1756161582.68849,-7.0,0.0,0.0,-8.45,0.0,0.0
1756161582.7483933,-7.0,0.0,0.0,-10.25,0.0,0.0
1756161582.7984395,-7.0,0.0,0.0,-9.030000000000001,0.0,0.0
1756161582.8484633,-7.0,0.0,0.0,-9.23,0.0,0.0
1756161582.9083023,-7.0,0.0,0.0,-7.670000000000001,0.0,0.0
1756161582.958405,-7.0,0.0,0.0,-8.05,0.0,0.0
1756161583.018553,-7.0,0.0,0.0,-9.55,0.0,0.0
1756161583.078319,-7.0,0.0,0.0,-9.07,0.0,0.0
1756161583.1293468,-7.0,0.0,0.0,-8.370000000000001,0.0,0.0
1756161583.188446,-7.0,0.0,0.0,-8.330000000000002,0.0,0.0
1756161583.2483706,-7.0,0.0,0.0,-8.309999999999999,0.0,0.0
1756161583.308314,-7.0,0.0,0.0,-8.649999999999999,0.0,0.0
1756161583.3583283,-7.0,0.0,0.0,-8.809999999999999,0.0,0.0
1756161583.4085355,-7.0,0.0,0.0,-7.95,0.0,0.0
1756161583.4682941,-7.0,0.0,0.0,-7.430000000000001,0.0,0.0
1756161583.5185134,-7.0,0.0,0.0,-8.170000000000002,0.0,0.0
1756161583.578411,-7.0,0.0,0.0,-8.190000000000001,0.0,0.0
1756161583.6284287,-7.0,0.0,0.0,-5.95,0.0,0.0
1756161583.688685,-7.0,0.0,0.0,-5.409999999999999,0.0,0.0
1756161583.7483413,-7.0,0.0,0.0,-6.47,0.0,0.0
1756161583.8083196,-7.0,0.0,0.0,-9.650000000000002,0.0,0.0
1756161583.858414,-7.0,0.0,0.0,-8.09,0.0,0.0
1756161583.918424,-7.0,0.0,0.0,-5.03,0.0,0.0
1756161583.9783313,-7.0,0.0,0.0,-5.489999999999999,0.0,0.0
1756161584.0284634,-7.0,0.0,0.0,-6.61,0.0,0.0
1756161584.0884707,-7.0,0.0,0.0,-7.090000000000001,0.0,0.0
1756161584.1483412,-7.0,0.0,0.0,-7.89,0.0,0.0
1756161584.198508,-7.0,0.0,0.0,-9.170000000000002,0.0,0.0
1756161584.2500558,-7.0,0.0,0.0,-6.69,0.0,0.0
1756161584.3083541,-7.0,0.0,0.0,-6.170000000000001,0.0,0.0
1756161584.368351,-7.0,0.0,0.0,-7.1499999999999995,0.0,0.0
1756161584.4185786,-7.0,0.0,0.0,-7.21,0.0,0.0
1756161584.4785256,-7.0,0.0,0.0,-6.21,0.0,0.0
1756161584.5383098,-7.0,0.0,0.0,-6.03,0.0,0.0
1756161584.5884082,-7.0,0.0,0.0,-6.71,0.0,0.0
1756161584.648353,-7.0,0.0,0.0,-7.29,0.0,0.0
1756161584.6983976,-7.0,0.0,0.0,-6.45,0.0,0.0
1756161584.748575,-7.0,0.0,0.0,-8.149999999999999,0.0,0.0
1756161584.808465,-7.0,0.0,0.0,-5.010000000000001,0.0,0.0
1756161584.8683538,-7.0,0.0,0.0,-3.8899999999999997,0.0,0.0
1756161584.918374,-7.0,0.0,0.0,-3.7700000000000005,0.0,0.0
1756161584.9699547,-7.0,0.0,0.0,-5.489999999999999,0.0,0.0
