time,vx,vy,vz,wx,wy,wz
1756161551.0209672,1.0614270878767955,-2.519454488427273,-1.930085938633522,0.4289666175698814,1.1821610397937958,-0.6663141497320934
1756161551.081186,0.7953840036631037,-2.5082388591623705,-1.679137808557324,0.4437813019975747,1.1692151306972862,-0.654168714391302
1756161551.1326451,1.0355172516643092,-2.3439623433843857,-2.088255418740675,0.41861138160220945,1.202249086600145,-0.6980032861919001
1756161551.184402,1.011703542998776,-2.557979700019098,-2.434837944027604,0.328584543394826,1.2081587905103996,-0.6444230362857277
1756161551.2363527,0.5321768162831291,-2.075963631610867,-2.812333978745634,0.30144100073834823,1.182621195131689,-0.6151856413335358
1756161551.288617,0.16600921452961565,-2.0909389951247745,-2.362894369727621,0.36302636663139976,1.1844982096391647,-0.5595365474588951
1756161551.3435214,0.6357961613339431,-2.94608545146713,-1.8888609719914031,0.4240977116645237,1.18572082475842,-0.6232021602735015
1756161551.3981652,1.2349445964692842,-2.41128992155623,-2.5615202378312194,0.3504256146164759,1.1915356119080345,-0.7217011249563294
1756161551.449753,1.590947389423909,-2.192998217439991,-2.1457716861631346,0.39069611375541735,1.1896384812133451,-0.7360473191955881
1756161551.509387,0.9500975623390311,-2.179258766946368,-2.6846837492530766,0.3284534200891197,1.1579517197067968,-0.6695724220337828
1756161552.2862942,0.04271441594424796,-2.416124517418915,-2.1584973099808837,0.412549239723341,1.162307192402732,-0.5795687800893049
1756161552.3428278,0.4882470059122304,-2.06082922153132,-2.2570721699084544,0.3733794203829712,1.1787493562429228,-0.5993597809561979
1756161552.393811,0.26824700591223066,-2.1208292215313196,-1.9170721699084528,0.4231794203829714,1.184749356242923,-0.5689597809561979
1756161552.4461222,0.08588779256856166,-2.185756102322825,-2.0912329874614874,0.3988794982760272,1.2060017555708973,-0.6025505224712447
1756161552.5010173,0.7858877925685619,-2.1257561023228244,-2.3912329874614864,0.3648794982760274,1.208001755570897,-0.6555505224712448
1756161552.551758,0.445887792568562,-2.5257561023228248,-2.151232987461486,0.40567949827602734,1.196001755570897,-0.6307505224712449
1756161552.6051183,0.9502575631785295,-2.1549586703462764,-2.3765097106965056,0.45881241075170964,-1.2479550086571993,-0.689528369983727
1756161552.6567135,0.6858518530240829,-2.3449725374641663,-2.748105553276174,0.3747937889148325,-1.245684066756644,-0.628253539908147
1756161552.7101986,0.5049590180703825,-2.440874265189733,-2.237401797494078,0.46197955398246515,-1.1873567540591632,-0.6560745672236105
1756161552.7613976,0.6591955440999511,-2.4877190670400267,-2.0350306012515267,0.47674629519621425,-1.2181826645753668,-0.6518633907161444
1756161552.8118715,1.1291327317035933,-2.153429602842914,-2.3439687877210975,0.4472716888428021,-1.2338518832186778,-0.6797155441739027
1756161552.864738,0.16772153636509216,-2.754491145377472,-3.107738143403438,0.33075311659040035,-1.1998436763449791,-0.5692489633859769
1756161552.916131,0.5418332314257119,-3.414358700045903,-2.2305340229146955,0.47935971963139995,-1.259473927570493,-0.5698265696839604
1756161552.9671717,1.250458408197177,-2.8564568009735756,-2.842498823297049,0.38762427393131843,-1.2559201973870928,-0.7011258035358581
1756161553.0205667,-0.05839804650261849,-2.830722011858238,-3.0143424804637746,0.3832131119324339,-1.2485495794934665,-0.5817583037106511
1756161553.08053,0.45881668666592734,-2.0278950941778517,-2.1015253652212396,0.4252950480299031,-1.2302677331159266,-0.5980859175123725
1756161553.136861,0.6392063487406352,-2.447835140071024,-2.419411698234965,0.37155997245355454,1.1912735343229628,-0.6064364296427515
1756161553.188516,1.1304397794936667,-2.24967237305886,-1.7246852198419433,0.4336315785196433,1.2015353400596396,-0.6963243679072165
1756161553.2399015,0.17694932694885357,-3.0407705513820726,-1.8627854209618615,0.4287015887671839,1.216359478843134,-0.6083743215507726
1756161553.2907596,0.9155335458927081,-2.7172261480793227,-1.922016571356385,0.4393193592710132,1.2017556219691563,-0.6738436487829709
1756161553.350289,0.9328981013208353,-2.7009293345431975,-2.004995876526647,0.4009443353125731,1.1870472226634392,-0.6957461002787272
1756161553.408157,0.9128519818861829,-3.053234533845972,-2.4788701908901674,0.3552185488276509,1.2179780650558858,-0.6624321067941749
1756161553.4592435,0.3030869291244333,-2.7759015988737725,-2.5429177201336786,0.3679536271479985,1.1933295566539168,-0.6191477135639208
1756161553.51413,0.0665764162301985,-2.4482289880859947,-1.9230452504470756,0.4219904788714831,1.2049873970110891,-0.5473239069735328
1756161553.5684197,0.2061012927401093,-2.0241409960148666,-2.3704806354560946,0.39186386225468284,1.1731140678471397,-0.5729048931099078
1756161553.6202016,1.1204131889696012,-2.1426660538202325,-1.9329296705079935,1.4721877650839443,2.475248636239599,-0.6881408797242123
1756161553.6710029,0.5227073188541733,-2.99286792962162,-2.8189264679011075,-0.7190120675790337,-0.014489129393502553,-0.6216637828568246
1756161553.724056,1.136433287290912,-3.028471361355667,-1.5217414766767532,0.48403448931673565,1.16838993605613,-0.6443194840220978
1756161553.7824104,0.5739731809113044,-3.0065068651781157,-1.9558924969693958,0.43936329196613655,1.188774892751278,-0.5905538930734754
1756161553.8356736,0.4941312471212039,-2.28529129378166,-2.5362397181575074,0.34220351660625026,1.196481129566822,-0.6215182570937374
1756161553.885811,0.019692216046912653,-2.5301323267054623,-2.4057739727530763,0.36487037984777837,1.173273409982596,-0.5364579658007802
1756161553.9393933,0.12706333540465253,-2.080873469336854,-2.0613672064380806,0.3898606820819066,1.1913777208556835,-0.5571662825286609
1756161553.9897287,0.16673898188143838,-2.1577553240832112,-1.922060439530076,0.44058445924890866,1.211273633454111,-0.6221927600428906
1756161554.0400426,0.33382310108514796,-2.174376224954425,-2.893209559054641,0.31871677136520604,1.164400673264119,-0.5961031302967915
1756161554.090338,0.7634003944265992,-2.2531343466917995,-1.6247702309087293,0.464794496748029,1.125493600445197,-0.6060124777801312
1756161554.1415784,0.001550868814803874,-2.4244067575287365,-2.0613832578695916,0.3947112379485139,1.1854451276320916,-0.5635484972545726
1756161554.1942492,0.4669683918042932,-2.1778050750365394,-2.671325389911754,0.33057098713746225,1.2006295898686794,-0.6074115862423431
1756161554.2463288,0.7441984039515241,-2.6479623291959116,-2.1475055321934744,0.3838373367934842,1.1841106614812962,-0.5644303251091888
1756161554.3023217,0.4963334034145314,-2.4667239190434116,-1.7132500322418664,0.4583656478759598,1.2405498857703703,-0.6750394549446417
1756161554.3534799,0.7825830991172338,-3.1275804193184933,-2.283432448458763,0.35920956805911475,1.1829062360938782,-0.5942620477846197
1756161554.4071698,0.4815534560120283,-2.807023438089004,-1.957307227475031,0.39345620443377416,1.1986148412029356,-0.6108099645088184
1756161554.459586,1.4495168099371438,-2.978324908702388,-3.0139169014589466,0.2944365034159987,1.165565345165147,-0.7080359854168559
1756161554.509846,1.4318380517929368,-2.5140278057021375,-2.4116173462187103,1.3870170570647613,2.421879627280246,-0.6679732327765251
1756161554.5665882,0.7348505531190287,-2.355545737940879,-2.009104378334478,-0.6697779367077128,0.23155803051574186,-0.600514140991087
1756161554.6185079,1.2604479895644616,-2.783389563875263,-2.0075884694958837,0.4120290816312687,1.1959419864732364,-0.6362866504172184
1756161554.6702797,0.7470172937122721,-2.4416319113900844,-1.6716161388547106,0.4921294086592365,1.1914988454349789,-0.6871793118583398
1756161554.722159,1.158549793169075,-2.3973203010760487,-1.8371399313028403,0.4249049619979176,1.2223474168961561,-0.6803165466374324
1756161554.7748628,0.5335302451422675,-1.6014088341581156,-1.7030979635357482,1.485858117446643,2.448504239311402,-0.6300519463540608
1756161554.828374,0.8046637947799387,-2.6635487083648273,-2.8353795716694212,0.30254009129598214,1.1826012524725034,-0.6229229403582724
1756161554.8813221,0.8222516800769049,-2.4659250086151285,-2.559305076321576,0.34343751558541946,1.1917347792845854,-0.6788218858969098
1756161554.9339275,0.8778304971775097,-2.2945359199595843,-2.0617602417315903,0.4226291373158775,1.1823928408806907,-0.6615727318969351
1756161554.9851131,0.6263301485550081,-2.187694792335962,-2.8541985423833305,0.33009433378358277,1.1969817391440947,-0.64769629275599
1756161555.036568,0.007485121604979661,-2.71395127702957,-1.8523093201622425,0.4350577617170488,1.157752033533775,-0.4929369550335515
1756161555.0888927,1.3769685934773157,-3.0268929808742384,-2.0094112321611517,-0.5884003242193803,-0.017918025637603252,-0.7219035553999754
1756161555.141463,1.7230551842032469,-2.492888935689564,-2.189722923986176,0.40493795364770757,1.197805465663465,-0.7614016147429817
1756161555.1924977,1.1293798858017134,-2.4275535227274316,-1.9439434338762354,0.4229912738849989,1.182455092755321,-0.6718597219050844
1756161555.2455869,0.39869778683238416,-1.9842741427011203,-1.9364867747840004,0.44819559728374214,1.2163015894931444,-0.6634672207808244
1756161555.2970712,0.9111203520532556,-3.244163168307202,-1.9693712705464779,0.44676600094222985,1.1709895871645235,-0.6582297392987154
1756161555.3474689,0.8225026789726407,-2.4277695483044517,-2.6732605138174983,1.4048941715083387,2.408380123655702,-0.6634036935578626
1756161555.4078233,0.17506303315398583,-2.3945043526062593,-2.3909777541433894,-0.6414543274554464,-0.013376900711833617,-0.6078258087547102
1756161555.462211,1.5814844576733593,-2.638727667393065,-2.400401774081663,0.4170252961934668,1.2351876841505631,-0.7472411596820087
1756161555.518273,0.6014509801421797,-2.5883677908821237,-1.9886762137713685,0.4587673886350643,1.1866774991504654,-0.6500857710863953
1756161555.5701382,0.48027389887544997,-2.31317160241095,-2.7856875322998684,1.3573210030913625,2.4085264196193874,-0.5658726812361167
1756161555.6203656,0.3458316885612733,-1.9715367050791501,-1.3915265936505907,0.47605803887140075,1.169816577922856,-0.541638086947431
1756161555.679835,0.7279248229056212,-2.153748507781343,-2.077367529722352,0.39705082642893297,1.1982828472601386,-0.6278597357252879
1756161555.7356179,0.3738720728283616,-2.941256651531106,-2.0604723646390015,0.3768623824595604,1.191059537017001,-0.5932917098660164
1756161555.790443,1.4275297122707347,-2.25498513018996,-2.4476469314018887,0.36800525512895865,1.1318690855247888,-0.7205604051685309
1756161555.8523552,0.42831421645209733,-2.679401224754027,-2.841735094549542,0.622054318834562,-0.7545209372410755,-0.8503040980581648
1756161555.9048023,0.9777530913361236,-2.578677773051193,-2.1825313955390135,0.39217118042275223,1.2084097810784888,-0.6755934910325738
1756161555.9574425,0.7635408183257104,-1.9345881188421954,-2.496944111730247,-0.6330539100019696,0.011865811280316052,-0.732499596911043
1756161556.0083375,-0.2093076516594106,-2.4625492032219576,-2.377436629274479,0.3883376732386462,1.1810050355612052,-0.5708775832855962
1756161556.0623267,0.45695817992274657,-2.8534982413289924,-2.697633065997884,1.3984902506351236,-0.05130722764350537,-0.5587469253317581
1756161556.1154878,0.8616528787467592,-3.1120547304851516,-2.8346905260612436,0.31939614788542525,1.1748334803129705,-0.6499211836365671
1756161556.1716287,1.0712010408726875,-2.5520481571593043,-2.023456923740589,0.41876884415604143,1.1827759472801305,-0.6651682520655026
1756161556.2240508,0.09022952190226968,-2.515969114464791,-2.027466716173501,0.43968648912826924,1.231245221859472,-0.6139189113944812
1756161556.2747622,0.20462060683620686,-2.3280479614599967,-2.2849647827312496,0.3771385037947159,1.2204015459413737,-0.5900721486096367
1756161556.3271582,1.0244479536280708,-1.7551759153127753,-2.174789821583192,-0.6070447876078469,0.011647282406053394,-0.7189538850555404
1756161556.3827527,0.06130999460413983,-2.1746627105954235,-2.5448196288506884,0.3640374091857578,1.154841398389359,-0.5581412964891111
1756161556.4405625,1.2463963970082634,-2.187080317858212,-2.311396966287159,0.3753990993003734,1.1797558063296547,-0.6950548119083316
1756161556.4931278,0.995089831243527,-1.8734215951732107,-3.131395247805189,-15.295994516277405,-1.5949933795089168,-0.5918799278476843
1756161556.5481894,0.5889474576889595,-1.881413913154548,-2.1688911187560906,0.37123612329629,3.618358048946754,-0.32709830539825824
1756161556.6055913,0.5897703826230181,-1.7962960851841512,-2.546193184630809,0.32870797503626425,1.1799947068708312,-0.6288971186758543
1756161556.6565394,0.6386284825656481,-2.1408058686744496,-2.209458240015896,0.38703147344448363,1.1897120971190875,-0.6115089067126664
1756161556.7068799,1.055170801576006,-3.022745932339813,-2.331843534987469,0.4152379794119646,1.1636700538333893,-0.6814031889871828
1756161556.759219,1.3846574587883673,-2.575774862201501,-2.5730974379275304,0.3411019788806243,1.1660838551298787,-0.6740960853496349
1756161556.8093219,1.242634691907013,-2.865717878571649,-2.210970348966179,0.4085029517413217,1.0762364925527519,-0.5878178863840133
1756161556.859948,0.6271994253771971,-1.978882399724624,-2.6120588679357475,0.3552620571387961,1.1784466547543981,-0.655435482201018
1756161556.91679,0.18534127099648362,-2.2325855478478034,-2.435841239525823,0.3821662077541744,1.1777803132768894,-0.6072505867686281
1756161556.975285,0.4181417335943038,-2.4854511275159443,-2.5344738856950766,0.3693696421174899,1.2126789346148255,-0.6100371171832156
1756161557.0297506,0.6565016177620346,-2.0347966443604295,-2.625549132143579,0.3535197575631607,1.2019128942244923,-0.6920149340870432
1756161557.081381,0.09743686794597697,-2.424594564185401,-3.3483008665099643,1.3286421931497263,2.400482874209481,-0.21749632574466182
1756161557.1400912,0.9850050398508757,-2.328959566284392,-1.0188909756196514,-0.4795072050953272,-0.03806615723528117,-1.0158263023459981
1756161557.195348,0.3819652894949532,-2.3329500397046234,-1.7456386472092378,0.43858229546084593,1.2223065255142405,-0.5750744415062685
1756161557.2481608,0.6314764733842073,-2.0799439480562447,-2.5262288451644723,0.33825354494007065,1.2240580377033068,-0.6597123449999087
1756161557.3006687,0.4950612159622852,-1.9828354050043413,-2.5657238919507646,0.3446298576713558,1.2066813726166064,-0.6382454902077308
1756161557.3509445,0.7408435108967892,-3.194845927833154,-2.400297459540083,1.415052746900816,2.449836809152001,-0.6261316128051381
1756161557.4055967,1.2809742798728467,-2.222549732529156,-2.715825045220075,-0.6579286960095607,-0.03156314914237601,-0.7322698057880196
1756161557.4558098,1.4059074717715585,-2.142684753625519,-2.3997898174924823,0.4050208985075023,1.2023367648516603,-0.7215092266338524
1756161557.5140834,1.0439547991866345,-3.0975054943270073,-2.1253193626563447,-0.5853746744592706,0.010820044040247945,-0.6854826089940234
1756161557.5709994,0.4863976930209724,-2.408888076192592,-2.290508091122366,1.4470386507866626,2.4007348550761938,-0.5900429939599962
1756161557.6232555,0.7676751679480059,-2.4865329050365705,-2.2335897531593107,-0.5813542152485567,-0.03656047909982463,-0.6929600659373092
1756161557.6737576,0.772042071302794,-2.179843185059092,-1.7372609803784202,0.4557872519036974,1.2288063051060865,-0.6409917459638552
1756161557.7274144,0.08966761286134059,-2.094934487579467,-1.9848612357983484,1.4577971885775813,2.445961112546385,-0.541662047757259
1756161557.7809756,1.6655734161021607,-2.556519921407219,-2.386791292942396,-0.5794793350705016,-0.0051140696570430855,-0.7570161162456254
1756161557.8324988,1.2042993338200234,-2.3325986074375775,-2.0263903963741554,-0.623046972340831,-0.0496303107191558,-0.9818421082850861
1756161557.8879852,1.0249984245279902,-2.1997240937614477,-2.0945986503398046,0.4238180595643726,1.1613309404159222,-0.6732342685548571
1756161557.939439,0.35914388013402015,-2.4631901820017768,-2.37008505588686,0.3536233175801833,1.1783864786034208,-0.5766041813056296
1756161557.994342,1.2179488450255933,-3.0723986167449175,-1.793132081729568,0.43982709219457405,1.2015062357883215,-0.6472474475861996
1756161558.0473313,0.1429023803782332,-2.413122912644254,-2.6902190622258955,0.3826299141525425,1.203184390828047,-0.5899138600884949
1756161558.1065657,1.0025960418831479,-2.798298203304399,-2.7999832123488204,-0.6958421998441826,-0.04843647922200267,-0.6590129814135649
1756161558.1569824,1.3713637354166972,-2.214851727038457,-2.3115682120046994,0.3619607847312155,1.2015351789890483,-0.7170668886473288
1756161558.2146924,0.18755292770100834,-3.0515432671434244,-2.097964077442739,0.40086583220668826,1.1903980443687117,-0.5581923611094902
1756161558.2782054,0.6889442013912906,-2.247899866738794,-2.6580898921909553,2.197353624310396,3.9442396985990227,-0.5499474654069654
1756161558.3288896,0.2415672617208205,-2.6047677739436828,-1.773444475273593,0.4582444929296644,1.1906365507313983,-0.5809748455099855
1756161558.3859658,0.39889489145416684,-2.9767579502102444,-2.8291258293105908,0.32337764842592875,1.1799783198984712,-0.6094323535273036
1756161558.4420886,1.2057565855706422,-2.697850540671118,-2.6788435561832364,1.4047975461323903,2.44624422746372,-0.6847066223663673
1756161558.4947126,1.2517048906927408,-3.198745369882016,-2.015479472741524,0.3928144932936669,1.191191912376391,-0.6461848911072255
1756161558.5505905,1.1453958451343311,-2.3531038539122995,-1.8883168375287553,0.4677514417874855,1.1709196400639748,-0.7144061933621201
1756161558.606324,1.1331486058606635,-2.3603802357517565,-2.2520919653808438,0.3928561118231544,1.1980616597873546,-0.709040970891377
1756161558.658731,0.18381956321876874,-3.036090744066856,-1.1539694368627094,-0.14562234464875662,3.2540384544775707,-0.33614279113020296
1756161558.7105758,0.31488913193575035,-2.2677660209644044,-3.290398289840307,-0.010627159097562344,-1.9961127127303098,-0.9142687441273774
1756161558.7619548,0.7695977717718583,-2.006136671079536,-2.810862406262789,0.31386188621339195,1.2050865498325367,-0.656464695239819
1756161558.8129642,0.6018703061394426,-1.9479687118811992,-2.791814823196331,0.3590493384525988,1.1728834391834797,-0.6722429686999183
1756161558.8654838,1.5610112594117604,-2.1881789235142786,-1.721284784225345,0.45169207336129324,1.1873744381233067,-0.7435929180437562
1756161558.9155135,0.1786175444327836,-2.2940810002561975,-2.2061810423589696,0.41666745584474874,1.1781426884132389,-0.5760601873032153
1756161558.965834,0.2972967250686703,-2.6256618896008557,-2.096285146846251,0.4354801776101035,1.2179067511333836,-0.6543745162842792
1756161559.0191715,0.3618857732730916,-3.2294164495915916,-1.9379925676774863,0.4242624175810784,1.1892046138751622,-0.5613690915937246
1756161559.0705345,0.9517807164363157,-2.37382193529368,-2.2550893506466285,0.4089930110678497,1.1926384419854827,-0.6996300360682085
1756161559.1245487,1.2400117730957123,-1.9086598157013688,-3.0064611149597544,0.3348090969493116,1.1751735247488566,-0.7650525465399008
1756161559.183262,1.0212865545467578,-2.2883452184244173,-2.455115673843238,0.38770780733648635,1.1464636420308523,-0.6721651249572853
1756161559.2406342,0.5634118286975012,-2.3704880892758955,-2.617730605736617,0.35872548170077667,1.1677155964220354,-0.6260141701004025
1756161559.2959936,1.059507504973638,-2.5376348400226374,-1.9033167459964666,0.42912220085547725,1.1975692704427938,-0.6342321346481862
1756161559.3467681,0.5896498060667343,-1.9431944318300514,-1.8063322688815941,0.48603232682963526,1.165842656441338,-0.6563595316146891
1756161559.3991673,1.3315900209452403,-1.9669749861037396,-2.369041999092702,0.38185640013132993,1.1892762180864687,-0.7411388367779099
1756161559.4514375,0.9965198116915508,-2.6702045998563215,-2.1985239799879106,0.38291139286605624,1.1558373133627315,-0.6527763737757948
1756161559.5055106,0.9378777435002135,-1.898704069545213,-2.0498179895237683,0.410165205563511,1.1733348495990257,-0.666144708818853
1756161559.5568953,0.5441284530138114,-2.7889200759004273,-1.6892315699173193,-15.18713934071052,3.0332664864424603,-0.5760818566449646
1756161559.6071076,0.7783378089830466,-2.0008811268907016,-2.1311688498650505,0.42348052536819847,1.2223446785098795,-0.708936454727547
1756161559.6605005,0.4655170659558774,-2.0973586593367517,-2.903134456590995,1.4012000281656602,2.461954773876174,-0.30953663080697913
1756161559.7147248,1.4904819658166104,-2.7632156134542343,-1.3361375161068687,-0.5242289500073061,-0.051015477608985504,-1.0188834350553262
1756161559.771204,1.140947179535371,-1.9798928250629908,-2.4117870719535652,0.369610605872456,1.1826207638651502,-0.6849783003868409
1756161559.821294,0.9468668973767818,-2.388284335347237,-2.3433148845468375,0.4178286229688337,1.1935106690281767,-0.7154443795132508
1756161559.8765385,0.798185291131283,-2.233261027694953,-1.9015405395786105,0.4517275525588845,1.2059716736314856,-0.6674831998998717
1756161559.9374208,0.35116620259175696,-2.357821426657694,-2.1714690192615467,0.41874847814392324,1.2045842413328145,-0.6336819247666274
1756161559.9876754,0.9515179164307097,-2.5494629426720774,-2.4560806683646934,0.3775507746768101,1.224570016248835,-0.7101021113693378
1756161560.0424492,0.9968383721077592,-2.441910164852128,-1.9269639460285042,0.4247711176620981,1.1910067485247848,-0.6978754267263914
1756161560.0965626,0.8145610204883147,-2.0298102469988857,-2.8963665747373826,0.30037183369421494,1.1577743274671584,-0.620395938019102
1756161560.1545951,0.1835810839216957,-2.2764394995628714,-1.2524104996476033,0.5468823031443594,-1.2545144901932326,-0.8402856821067861
1756161560.207457,0.4310498361108808,-2.1520099597470974,-2.1508966901678734,-0.6095369185414969,2.348840317308214,-0.594032289430998
1756161560.259245,0.29771259002360245,-2.0089203281283066,-2.404918961594556,0.41405980340056425,1.1456595032212218,-0.5928127704084633
1756161560.314964,1.3845351596224587,-2.793837259659077,-1.57670840653009,0.4738297372690655,1.164439500248371,-0.7119340445726907
1756161560.3662312,0.8603951206542713,-2.1134924751651636,-2.2569984272658346,0.3821539899428993,1.142319493301913,-0.6075004102770921
1756161560.4207408,0.3449242112381571,-2.569578121131498,-2.920748958492969,-0.6891290864432447,-0.0001811334992012359,-0.6295259393452727
1756161560.4724245,0.29881435338450074,-2.6730529496840547,-2.4719158629234874,0.3679736884869682,1.202124490371607,-0.5937331771986607
1756161560.5240295,0.7760562314546466,-2.400121113439856,-2.368506664151242,0.3910364015928238,1.1639050742943542,-0.6185693983193564
1756161560.5761337,0.7646940999509328,-2.4696387507202537,-2.224317051965173,0.41162759687984773,1.1697285885551396,-0.673761532561098
1756161560.6311998,1.139129128467474,-2.729437786117687,-3.071969416361042,0.31494226895119737,1.1624492895054919,-0.7352942858090271
1756161560.682661,0.3081142245167941,-1.8240369789793105,-1.9351962698566574,0.41935101171929023,1.2089173151024266,-0.5752688953145586
1756161560.7349236,-0.2704373173987498,-2.048178567779804,-1.5504573338179126,0.50283735016611,1.1899340484787508,-0.5279281907611771
1756161560.787871,0.0939105110709393,-2.2887228545647087,-2.817919641595234,-0.6210017630406021,-0.06572670666992364,-0.6308110105866145
1756161560.839264,1.282216655888564,-2.0374613904991823,-2.2778292263498194,0.40365764462302733,1.2083458096044828,-0.7448588626537127
1756161560.8932965,0.7262409674744597,-2.173042818791789,-2.4089830233419787,0.3877028865239599,1.190725766853452,-0.6848019818434513
1756161560.9477167,0.7292118051587573,-2.7643249195339705,-1.8786431732939777,0.43923392804306294,1.213848829918448,-0.6398975474218198
1756161561.0017526,-0.095376538880617,-2.3927170105817166,-2.3196370585852035,1.4593183211468506,2.4332254278144996,-0.5536518994313531
1756161561.054671,0.2768197122419393,-1.694505190728358,-2.11044073231941,0.4279006055609027,1.187624026052611,-0.6208715267911573
1756161561.1054358,1.5764416874265015,-2.480456684839844,-1.9798958544191008,0.4230277756703017,1.1715394884919872,-0.7265768457896653
1756161561.1563048,0.8224717658461376,-1.696643888787813,-2.4212002259135796,0.3749239866671671,1.1780713782534942,-0.6573976285232013
1756161561.2090414,0.49582767773833963,-2.764425140651389,-2.023283247216361,0.4596977227743937,1.1736876479329656,-0.6498144578032219
1756161561.2599976,0.5186592234754193,-2.0776937729860054,-2.1816797377409394,0.42196589776380045,1.2056225327572359,-0.6652690851839337
1756161561.3183799,0.3671425277559178,-1.426714456602017,-3.4505352563574,-15.203671067455591,6.108317716287583,0.24855064293390206
1756161561.3714561,0.9271347737034548,-2.615403297784327,-1.9440779751025583,0.4281000449323519,1.1543950168423671,-0.6548619446547692
1756161561.4221606,0.8512332426209446,-1.7662723109858258,-1.6908429165297765,0.4950195859041009,1.1903230760971244,-0.711170283393852
1756161561.473208,1.0762480284704223,-2.3206680011720002,-2.2806478584522063,0.4101130316500714,1.152890156753233,-0.6787284048080944
1756161561.5288615,0.8223468969743309,-2.896921698260138,-2.4212471680209933,-0.6333457551782786,-0.005862895817701386,-0.6492986697742815
1756161561.582572,-0.10257511347651299,-2.1680332999217717,-2.593442259714833,0.36067714242653204,1.1948160389634814,-0.5601073947080331
1756161561.6358864,1.3427338282152068,-2.4124408344542654,-1.7232430174991036,0.47412179784277975,1.1627154957061765,-0.6838663486749522
1756161561.6885204,1.5601441987036988,-2.056691629684972,-2.710304003138189,0.34145311664594435,1.1813423879450666,-0.7309008516053801
1756161561.739645,1.1288394338074532,-2.3768865800361807,-1.4808629988394024,0.46366295358542675,1.2196811971846289,-0.6924651346351838
1756161561.7918901,0.33498073757122776,-1.9536753398854318,-2.39609611296614,0.38224168162475347,1.221466213298531,-0.6118439352389686
1756161561.8434045,0.7714140285883095,-2.1150408114774977,-1.736826522285547,0.4752682873146995,1.1721320358219667,-0.6480184590146069
1756161561.8941412,0.36141491954112065,-2.0273401533549356,-1.9279170786782514,0.4255903489919516,1.202630555906257,-0.5806225983725051
1756161561.9546633,0.7816055236612482,-2.7193372239458333,-2.0740199011065767,0.4426830768433695,1.1641497548451751,-0.6256168278906673
1756161562.0078075,0.8377394396837297,-1.846941699874657,-2.498523677292356,0.376561428446049,1.1827282964968568,-0.6855543731508005
1756161562.059531,0.9863774954024054,-2.899305940557296,-1.8876076404198376,0.47114139626209817,1.175275559262175,-0.6811692256505449
